8,0.0099954
8.0404,0.0099955
8.0808,0.0099956
8.1212,0.0099957
8.1616,0.0099958
8.202,0.0099959
8.2424,0.009996
8.2828,0.0099961
8.3232,0.0099962
8.3636,0.0099963
8.404,0.0099964
8.4444,0.0099965
8.4848,0.0099966
8.5253,0.0099967
8.5657,0.0099968
8.6061,0.0099969
8.6465,0.009997
8.6869,0.0099971
8.7273,0.0099972
8.7677,0.0099973
8.8081,0.0099974
8.8485,0.0099975
8.8889,0.0099975
8.9293,0.0099976
8.9697,0.0099977
9.0101,0.0099978
9.0505,0.0099979
9.0909,0.009998
9.1313,0.0099981
9.1717,0.0099982
9.2121,0.0099983
9.2525,0.0099984
9.2929,0.0099985
9.3333,0.0099986
9.3737,0.0099987
9.4141,0.0099988
9.4545,0.0099989
9.4949,0.0099989
9.5354,0.009999
9.5758,0.0099991
9.6162,0.0099992
9.6566,0.0099993
9.697,0.0099994
9.7374,0.0099995
9.7778,0.0099996
9.8182,0.0099997
9.8586,0.0099998
9.899,0.0099999
9.9394,0.0099999
9.9798,0.01
10.02,0.01
10.061,0.01
10.101,0.01
10.141,0.01
10.182,0.01
10.222,0.010001
10.263,0.010001
10.303,0.010001
10.343,0.010001
10.384,0.010001
10.424,0.010001
10.465,0.010001
10.505,0.010001
10.545,0.010001
10.586,0.010001
10.626,0.010001
10.667,0.010002
10.707,0.010002
10.747,0.010002
10.788,0.010002
10.828,0.010002
10.869,0.010002
10.909,0.010002
10.949,0.010002
10.99,0.010002
11.03,0.010002
11.071,0.010002
11.111,0.010002
11.152,0.010003
11.192,0.010003
11.232,0.010003
11.273,0.010003
11.313,0.010003
11.354,0.010003
11.394,0.010003
11.434,0.010003
11.475,0.010003
11.515,0.010003
11.556,0.010003
11.596,0.010003
11.636,0.010004
11.677,0.010004
11.717,0.010004
11.758,0.010004
11.798,0.010004
11.838,0.010004
11.879,0.010004
11.919,0.010004
11.96,0.010004
12,0.010004
