8,1.9897e-20
8.0404,5.7402e-19
8.0808,1.4463e-17
8.1212,3.1829e-16
8.1616,6.1174e-15
8.202,1.0269e-13
8.2424,1.5055e-12
8.2828,1.9277e-11
8.3232,2.1558e-10
8.3636,2.1056e-09
8.404,1.7962e-08
8.4444,1.3382e-07
8.4848,8.7079e-07
8.5253,4.9488e-06
8.5657,2.4563e-05
8.6061,0.00010648
8.6465,0.00040316
8.6869,0.0013331
8.7273,0.0038502
8.7677,0.0097116
8.8081,0.021394
8.8485,0.041164
8.8889,0.069173
8.9293,0.10152
8.9697,0.13013
9.0101,0.14569
9.0505,0.14245
9.0909,0.12164
9.1313,0.090725
9.1717,0.059098
9.2121,0.033622
9.2525,0.016706
9.2929,0.0072499
9.3333,0.0027479
9.3737,0.00090962
9.4141,0.00026298
9.4545,6.6405e-05
9.4949,1.4644e-05
9.5354,2.8207e-06
9.5758,4.745e-07
9.6162,6.9714e-08
9.6566,8.9457e-09
9.697,1.0026e-09
9.7374,9.8131e-11
9.7778,8.389e-12
9.8182,6.2634e-13
9.8586,4.0844e-14
9.899,2.3261e-15
9.9394,1.1571e-16
9.9798,5.0266e-18
10.02,1.9072e-19
10.061,6.3201e-21
10.101,1.8292e-22
10.141,4.6238e-24
10.182,1.0208e-25
10.222,1.9682e-27
10.263,3.3146e-29
10.303,4.875e-31
10.343,6.2623e-33
10.384,7.0257e-35
10.424,6.8842e-37
10.465,5.8914e-39
10.505,4.4034e-41
10.545,2.8745e-43
10.586,1.6388e-45
10.626,8.1606e-48
10.667,3.549e-50
10.707,1.348e-52
10.747,4.4718e-55
10.788,1.2956e-57
10.828,3.2786e-60
10.869,7.2458e-63
10.909,1.3986e-65
10.949,2.3578e-68
10.99,3.4715e-71
11.03,4.4641e-74
11.071,5.0137e-77
11.111,4.918e-80
11.152,4.2133e-83
11.192,3.1525e-86
11.232,2.0601e-89
11.273,1.1758e-92
11.313,5.8611e-96
11.354,2.5517e-99
11.394,9.7024e-103
11.434,3.2221e-106
11.475,9.3453e-110
11.515,2.3673e-113
11.556,5.2375e-117
11.596,1.012e-120
11.636,1.7079e-124
11.677,2.5174e-128
11.717,3.2407e-132
11.758,3.6435e-136
11.798,3.5778e-140
11.838,3.0684e-144
11.879,2.2983e-148
11.919,1.5035e-152
11.96,8.5904e-157
12,4.2867e-161
