8,5.9536e-05
8.0404,7.4155e-05
8.0808,9.1991e-05
8.1212,0.00011366
8.1616,0.00013985
8.202,0.0001714
8.2424,0.0002092
8.2828,0.00025431
8.3232,0.0003079
8.3636,0.00037127
8.404,0.00044588
8.4444,0.00053331
8.4848,0.0006353
8.5253,0.00075374
8.5657,0.00089064
8.6061,0.0010482
8.6465,0.0012285
8.6869,0.0014341
8.7273,0.0016673
8.7677,0.0019306
8.8081,0.0022265
8.8485,0.0025573
8.8889,0.0029254
8.9293,0.0033329
8.9697,0.0037818
9.0101,0.0042738
9.0505,0.0048103
9.0909,0.0053922
9.1313,0.0060201
9.1717,0.0066938
9.2121,0.007413
9.2525,0.0081761
9.2929,0.0089813
9.3333,0.009826
9.3737,0.010707
9.4141,0.011619
9.4545,0.012558
9.4949,0.013518
9.5354,0.014492
9.5758,0.015474
9.6162,0.016456
9.6566,0.017429
9.697,0.018385
9.7374,0.019315
9.7778,0.02021
9.8182,0.021061
9.8586,0.021859
9.899,0.022595
9.9394,0.023262
9.9798,0.023851
10.02,0.024357
10.061,0.024773
10.101,0.025093
10.141,0.025315
10.182,0.025436
10.222,0.025454
10.263,0.025369
10.303,0.025182
10.343,0.024895
10.384,0.024512
10.424,0.024037
10.465,0.023476
10.505,0.022836
10.545,0.022123
10.586,0.021345
10.626,0.020512
10.667,0.019631
10.707,0.018712
10.747,0.017764
10.788,0.016796
10.828,0.015817
10.869,0.014834
10.909,0.013856
10.949,0.01289
10.99,0.011943
11.03,0.011021
11.071,0.010129
11.111,0.0092711
11.152,0.0084518
11.192,0.0076737
11.232,0.0069391
11.273,0.0062494
11.313,0.0056055
11.354,0.0050076
11.394,0.0044554
11.434,0.0039481
11.475,0.0034843
11.515,0.0030626
11.556,0.0026811
11.596,0.0023376
11.636,0.0020298
11.677,0.0017555
11.717,0.001512
11.758,0.0012971
11.798,0.0011082
11.838,0.00094302
11.879,0.0007992
11.919,0.00067457
11.96,0.00056707
12,0.00047478
