0,0.17652
0.0020202,0.16971
0.0040404,0.15455
0.0060606,0.13331
0.0080808,0.10893
0.010101,0.084311
0.012121,0.061812
0.014141,0.042926
0.016162,0.028238
0.018182,0.017595
0.020202,0.010385
0.022222,0.005806
0.024242,0.0030748
0.026263,0.0015424
0.028283,0.0007329
0.030303,0.00032988
0.032323,0.00014064
0.034343,5.6797e-05
0.036364,2.1727e-05
0.038384,7.8728e-06
0.040404,2.7022e-06
0.042424,8.7854e-07
0.044444,2.7056e-07
0.046465,7.8926e-08
0.048485,2.1809e-08
0.050505,5.7083e-09
0.052525,1.4153e-09
0.054545,3.3237e-10
0.056566,7.3938e-11
0.058586,1.558e-11
0.060606,3.1097e-12
0.062626,5.8795e-13
0.064646,1.053e-13
0.066667,1.7862e-14
0.068687,2.8703e-15
0.070707,4.3688e-16
0.072727,6.2988e-17
0.074747,8.6023e-18
0.076768,1.1128e-18
0.078788,1.3636e-19
0.080808,1.5828e-20
0.082828,1.7402e-21
0.084848,1.8124e-22
0.086869,1.7879e-23
0.088889,1.6707e-24
0.090909,1.4788e-25
0.092929,1.2399e-26
0.094949,9.847e-28
0.09697,7.4078e-29
0.09899,5.2787e-30
0.10101,3.563e-31
0.10303,2.2781e-32
0.10505,1.3797e-33
0.10707,7.915e-35
0.10909,4.3011e-36
0.11111,2.2139e-37
0.11313,1.0794e-38
0.11515,4.9853e-40
0.11717,2.1809e-41
0.11919,9.0375e-43
0.12121,3.5474e-44
0.12323,1.319e-45
0.12525,4.6453e-47
0.12727,1.5497e-48
0.12929,4.8972e-50
0.13131,1.4659e-51
0.13333,4.1563e-53
0.13535,1.1163e-54
0.13737,2.8398e-56
0.13939,6.8433e-58
0.14141,1.5621e-59
0.14343,3.3775e-61
0.14545,6.9174e-63
0.14747,1.342e-64
0.14949,2.4661e-66
0.15152,4.2927e-68
0.15354,7.078e-70
0.15556,1.1055e-71
0.15758,1.6354e-73
0.1596,2.2918e-75
0.16162,3.0422e-77
0.16364,3.8251e-79
0.16566,4.5558e-81
0.16768,5.1397e-83
0.1697,5.4925e-85
0.17172,5.5598e-87
0.17374,5.331e-89
0.17576,4.8419e-91
0.17778,4.1655e-93
0.1798,3.3946e-95
0.18182,2.6204e-97
0.18384,1.916e-99
0.18586,1.327e-101
0.18788,8.7062e-104
0.1899,5.4104e-106
0.19192,3.1848e-108
0.19394,1.7758e-110
0.19596,9.3794e-113
0.19798,4.6925e-115
0.2,2.2238e-117
