4,4.0812e-12
4.0404,4.9854e-11
4.0808,5.3159e-10
4.1212,4.9479e-09
4.1616,4.02e-08
4.202,2.8511e-07
4.2424,1.765e-06
4.2828,9.538e-06
4.3232,4.4992e-05
4.3636,0.00018526
4.404,0.00066586
4.4444,0.0020891
4.4848,0.0057213
4.5253,0.013677
4.5657,0.028541
4.6061,0.05199
4.6465,0.082665
4.6869,0.11473
4.7273,0.13901
4.7677,0.14701
4.8081,0.13571
4.8485,0.10936
4.8889,0.076922
4.9293,0.04723
4.9697,0.025314
5.0101,0.011843
5.0505,0.0048365
5.0909,0.0017241
5.1313,0.0005365
5.1717,0.00014573
5.2121,3.4552e-05
5.2525,7.1511e-06
5.2929,1.2919e-06
5.3333,2.0374e-07
5.3737,2.8046e-08
5.4141,3.3701e-09
5.4545,3.5349e-10
5.4949,3.2365e-11
5.5354,2.5866e-12
5.5758,1.8045e-13
5.6162,1.0989e-14
5.6566,5.8416e-16
5.697,2.7106e-17
5.7374,1.0979e-18
5.7778,3.8817e-20
5.8182,1.198e-21
5.8586,3.2274e-23
5.899,7.5895e-25
5.9394,1.5579e-26
5.9798,2.7915e-28
6.0202,4.3661e-30
6.0606,5.9611e-32
6.101,7.1043e-34
6.1414,7.3906e-36
6.1818,6.7113e-38
6.2222,5.3199e-40
6.2626,3.681e-42
6.303,2.2232e-44
6.3434,1.1721e-46
6.3838,5.3943e-49
6.4242,2.167e-51
6.4646,7.599e-54
6.5051,2.326e-56
6.5455,6.2149e-59
6.5859,1.4495e-61
6.6263,2.9511e-64
6.6667,5.2446e-67
6.7071,8.1358e-70
6.7475,1.1017e-72
6.7879,1.3022e-75
6.8283,1.3436e-78
6.8687,1.2101e-81
6.9091,9.5135e-85
6.9495,6.5287e-88
6.9899,3.911e-91
7.0303,2.045e-94
7.0707,9.3345e-98
7.1111,3.7191e-101
7.1515,1.2935e-104
7.1919,3.9269e-108
7.2323,1.0406e-111
7.2727,2.4072e-115
7.3131,4.8608e-119
7.3535,8.5675e-123
7.3939,1.3182e-126
7.4343,1.7703e-130
7.4747,2.0754e-134
7.5152,2.1238e-138
7.5556,1.8972e-142
7.596,1.4793e-146
7.6364,1.0069e-150
7.6768,5.9821e-155
7.7172,3.1024e-159
7.7576,1.4045e-163
7.798,5.55e-168
7.8384,1.9144e-172
7.8788,5.7644e-177
7.9192,1.5151e-181
7.9596,3.476e-186
8,6.9614e-191
