sptk_1,sptk_2,metak_1,metak_2
8.74429913912061,0.331376041425222,9.90108076648362,0.331643917418411
8.85601629756184,0.331376041425222,9.9155655186843,0.331643917418411
8.96773345600304,0.331376041425222,9.930050270885,0.331643917418411
9.07945061444429,0.331376041425222,9.9445350230857,0.331643917418411
9.1911677728855,0.331376041425222,9.9590197752864,0.331643917418411
9.30288493132672,0.331376041425222,9.97350452748706,0.331643917418411
9.41460208976793,0.331376041425222,9.98798927968778,0.331643917418411
9.52631924820914,0.331376041425222,10.0024740318885,0.331643917418411
9.63803640665037,0.331376041425222,10.0169587840891,0.331643917418411
9.74975356509157,0.331376041425222,10.0314435362899,0.331643917418411
9.86147072353283,0.331376041425222,10.0459282884905,0.331643917418411
9.97318788197402,0.331376041425222,10.0604130406912,0.331643917418411
10.0849050404152,0.331376041425222,10.074897792892,0.331643917418411
10.1966221988564,0.331376041425222,10.0893825450927,0.331643917418411
10.3083393572977,0.331376041425222,10.1038672972933,0.331643917418411
10.4200565157389,0.331376041425222,10.118352049494,0.331643917418411
10.5317736741801,0.331376041425222,10.1328368016947,0.331643917418411
10.6434908326213,0.331376041425222,10.1473215538954,0.331643917418411
10.7552079910626,0.331376041425222,10.1618063060961,0.331643917418411
10.8669251495038,0.331376041425222,10.1762910582968,0.331643917418411
10.978642307945,0.331376041425222,10.1907758104975,0.331643917418411
11.0903594663862,0.331376041425222,10.2052605626982,0.331643917418411
11.2020766248274,0.331376041425222,10.2197453148988,0.331643917418411
11.3137937832686,0.331376041425222,10.2342300670995,0.331643917418411
11.4255109417098,0.331376041425222,10.2487148193003,0.331643917418411
11.5372281001511,0.331376041425222,10.2631995715009,0.331643917418411
11.6489452585923,0.331376041425222,10.2776843237016,0.331643917418411
11.7606624170335,0.331376041425222,10.2921690759023,0.331643917418411
11.8723795754747,0.331376041425222,10.306653828103,0.331643917418411
11.9840967339159,0.331376041425222,10.3211385803037,0.331643917418411
12.0958138923572,0.331376041425222,10.3356233325044,0.331643917418411
12.2075310507984,0.331376041425222,10.3501080847051,0.331643917418411
12.3192482092396,0.331376041425222,10.3645928369058,0.331643917418411
12.4309653676808,0.331376041425222,10.3790775891065,0.331643917418411
12.542682526122,0.331376041425222,10.3935623413072,0.331643917418411
12.6543996845633,0.331376041425222,10.4080470935079,0.331643917418411
12.7661168430045,0.331376041425222,10.4225318457086,0.331643917418411
12.8778340014457,0.331376041425222,10.4370165979092,0.331643917418411
12.9895511598869,0.331376041425222,10.4515013501099,0.331643917418411
13.1012683183281,0.331376041425222,10.4659861023106,0.331643917418411
13.2129854767693,0.331376041425222,10.4804708545113,0.331643917418411
13.3247026352106,0.331376041425222,10.494955606712,0.331643917418411
13.4364197936518,0.331376041425222,10.5094403589127,0.331643917418411
13.548136952093,0.331376041425222,10.5239251111134,0.331643917418411
13.6598541105342,0.331376041425222,10.5384098633141,0.331643917418411
13.7715712689754,0.331376041425222,10.5528946155148,0.331643917418411
13.8832884274166,0.331376041425222,10.5673793677155,0.331643917418411
13.9950055858579,0.331376041425222,10.5818641199162,0.331643917418411
14.1067227442991,0.331376041425222,10.5963488721169,0.331643917418411
14.2184399027403,0.331376041425222,10.6108336243175,0.331643917418411
