7,5.6877e-149
7.0606,8.4689e-143
7.1212,9.308e-137
7.1818,7.5513e-131
7.2424,4.5219e-125
7.303,1.9988e-119
7.3636,6.5213e-114
7.4242,1.5705e-108
7.4848,2.7918e-103
7.5455,3.6633e-98
7.6061,3.548e-93
7.6667,2.5365e-88
7.7273,1.3385e-83
7.7879,5.2137e-79
7.8485,1.499e-74
7.9091,3.1812e-70
7.9697,4.9834e-66
8.0303,5.7622e-62
8.0909,4.918e-58
8.1515,3.0983e-54
8.2121,1.4408e-50
8.2727,4.9455e-47
8.3333,1.253e-43
8.3939,2.3433e-40
8.4545,3.2348e-37
8.5152,3.2961e-34
8.5758,2.4791e-31
8.6364,1.3763e-28
8.697,5.6398e-26
8.7576,1.7059e-23
8.8182,3.8088e-21
8.8788,6.277e-19
8.9394,7.6358e-17
9,6.8563e-15
9.0606,4.5442e-13
9.1212,2.2232e-11
9.1818,8.0281e-10
9.2424,2.1399e-08
9.303,4.2102e-07
9.3636,6.1144e-06
9.4242,6.5546e-05
9.4848,0.00051864
9.5455,0.0030292
9.6061,0.013059
9.6667,0.041557
9.7273,0.097613
9.7879,0.16924
9.8485,0.21659
9.9091,0.2046
9.9697,0.14267
10.03,0.073429
10.091,0.027896
10.152,0.0078227
10.212,0.0016192
10.273,0.0002474
10.333,2.7901e-05
10.394,2.3226e-06
10.455,1.4271e-07
10.515,6.4728e-09
10.576,2.167e-10
10.636,5.355e-12
10.697,9.7677e-14
10.758,1.3151e-15
10.818,1.307e-17
10.879,9.5876e-20
10.939,5.1915e-22
11,2.0749e-24
11.061,6.1214e-27
11.121,1.333e-29
11.182,2.1427e-32
11.242,2.5422e-35
11.303,2.2264e-38
11.364,1.4392e-41
11.424,6.8675e-45
11.485,2.4188e-48
11.545,6.2883e-52
11.606,1.2067e-55
11.667,1.7093e-59
11.727,1.7871e-63
11.788,1.3792e-67
11.848,7.8567e-72
11.909,3.3036e-76
11.97,1.0254e-80
12.03,2.3491e-85
12.091,3.9724e-90
12.152,4.9584e-95
12.212,4.5685e-100
12.273,3.1069e-105
12.333,1.5597e-110
12.394,5.7792e-116
12.455,1.5807e-121
12.515,3.1911e-127
12.576,4.7554e-133
12.636,5.2307e-139
12.697,4.2469e-145
12.758,2.5452e-151
12.818,1.1259e-157
12.879,3.6764e-164
12.939,8.861e-171
13,1.5764e-177
