7,1.676e-50
7.0606,1.508e-48
7.1212,1.2378e-46
7.1818,9.2684e-45
7.2424,6.3312e-43
7.303,3.9454e-41
7.3636,2.243e-39
7.4242,1.1632e-37
7.4848,5.5034e-36
7.5455,2.3753e-34
7.6061,9.3523e-33
7.6667,3.3593e-31
7.7273,1.1007e-29
7.7879,3.2904e-28
7.8485,8.973e-27
7.9091,2.2322e-25
7.9697,5.066e-24
8.0303,1.0488e-22
8.0909,1.9809e-21
8.1515,3.4132e-20
8.2121,5.3649e-19
8.2727,7.6928e-18
8.3333,1.0063e-16
8.3939,1.2009e-15
8.4545,1.3073e-14
8.5152,1.2983e-13
8.5758,1.1762e-12
8.6364,9.7217e-12
8.697,7.33e-11
8.7576,5.0418e-10
8.8182,3.1637e-09
8.8788,1.811e-08
8.9394,9.457e-08
9,4.5052e-07
9.0606,1.9579e-06
9.1212,7.7624e-06
9.1818,2.8075e-05
9.2424,9.2632e-05
9.303,0.00027882
9.3636,0.0007656
9.4242,0.0019178
9.4848,0.0043825
9.5455,0.0091362
9.6061,0.017375
9.6667,0.030145
9.7273,0.04771
9.7879,0.068886
9.8485,0.090734
9.9091,0.10903
9.9697,0.11951
10.03,0.11951
10.091,0.10903
10.152,0.090734
10.212,0.068886
10.273,0.04771
10.333,0.030145
10.394,0.017375
10.455,0.0091362
10.515,0.0043825
10.576,0.0019178
10.636,0.0007656
10.697,0.00027882
10.758,9.2632e-05
10.818,2.8075e-05
10.879,7.7624e-06
10.939,1.9579e-06
11,4.5052e-07
11.061,9.457e-08
11.121,1.811e-08
11.182,3.1637e-09
11.242,5.0418e-10
11.303,7.33e-11
11.364,9.7217e-12
11.424,1.1762e-12
11.485,1.2983e-13
11.545,1.3073e-14
11.606,1.2009e-15
11.667,1.0063e-16
11.727,7.6928e-18
11.788,5.3649e-19
11.848,3.4132e-20
11.909,1.9809e-21
11.97,1.0488e-22
12.03,5.066e-24
12.091,2.2322e-25
12.152,8.973e-27
12.212,3.2904e-28
12.273,1.1007e-29
12.333,3.3593e-31
12.394,9.3523e-33
12.455,2.3753e-34
12.515,5.5034e-36
12.576,1.1632e-37
12.636,2.243e-39
12.697,3.9454e-41
12.758,6.3312e-43
12.818,9.2684e-45
12.879,1.2378e-46
12.939,1.508e-48
13,1.676e-50
