Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69
4.9522,1.4504,1.2043,-1.3124e-07,1.9608e-06,0.0014003,9.6219,1.2871,1.1345,4.6697,2.1035,1.4504,337.1768,2741.9244,52.3634,33.9995,0.01,0.1,339.21,2739.3146,52.3385,605.2389,10970.3641,104.7395,47.1315,11.7717,3.431,1.292e-08,8.8384e-19,9.4013e-10,1.4729e-05,1.1496e-12,1.0722e-06,6,0.01,0.1,3.4544,0.051494,0.22692,13.219,0.71653,0.84648,5.9998,0.01112,0.10545,493.1402,2543.5129,50.4333,0.0032,1e-08,0.0001,1.7909e-06,1.1115e-14,1.0543e-07,1.532e-08,2.4547e-18,1.5667e-09,3.4523,0.051485,0.2269,7.3558,0.32178,0.56726,1.2921e-08,8.8387e-19,9.4014e-10,35.3131,0.11772,0.3431
4.8969,1.4495,1.2039,-1.3115e-07,1.9608e-06,0.0014003,9.5652,1.3013,1.1408,4.6683,2.1134,1.4538,335.5292,2743.531,52.3787,33.9964,0.01,0.1,337.6014,2741.0902,52.3554,602.3,10983.2105,104.8008,46.9678,11.8888,3.448,1.2875e-08,8.9257e-19,9.4476e-10,1.4677e-05,1.161e-12,1.0775e-06,6,0.01,0.1,3.443,0.052064,0.22818,13.1787,0.72367,0.85069,5.9998,0.01113,0.1055,490.7234,2569.224,50.6875,0.0032,1e-08,0.0001,1.7909e-06,1.1125e-14,1.0547e-07,1.5245e-08,2.4795e-18,1.5746e-09,3.4463,0.052053,0.22815,7.3408,0.32533,0.57038,1.2877e-08,8.9264e-19,9.448e-10,35.2968,0.11889,0.3448
4.8419,1.4485,1.2035,-1.3105e-07,1.9608e-06,0.0014003,9.5088,1.3156,1.147,4.6669,2.1233,1.4571,333.8578,2744.9741,52.3925,33.9984,0.01,0.1,335.9548,2742.697,52.3708,599.016,10989.5369,104.831,46.8011,12.0082,3.4653,1.283e-08,9.0155e-19,9.495e-10,1.4625e-05,1.1727e-12,1.0829e-06,6,0.01,0.1,3.4318,0.052636,0.22942,13.1386,0.73084,0.85489,5.9998,0.01114,0.10555,488.3169,2595.0121,50.9413,0.0032,1e-08,0.0001,1.7909e-06,1.1135e-14,1.0552e-07,1.517e-08,2.5044e-18,1.5825e-09,3.4326,0.052625,0.2294,7.3064,0.32891,0.57351,1.2831e-08,9.017e-19,9.4958e-10,35.2801,0.12008,0.34653
4.7871,1.4476,1.2032,-1.3096e-07,1.9608e-06,0.0014003,9.4526,1.33,1.1532,4.6655,2.1332,1.4605,332.0806,2746.0296,52.4026,34.0013,0.01,0.1,334.236,2744.1003,52.3842,594.8141,10979.1811,104.7816,46.6415,12.1278,3.4825,1.2785e-08,9.1054e-19,9.5422e-10,1.4575e-05,1.1844e-12,1.0883e-06,6,0.01,0.1,3.4205,0.053209,0.23067,13.0987,0.73802,0.85908,5.9998,0.01115,0.10559,485.9212,2620.8752,51.1945,0.0032,1e-08,0.0001,1.7909e-06,1.1145e-14,1.0557e-07,1.5095e-08,2.5293e-18,1.5904e-09,3.4194,0.053199,0.23065,7.2734,0.3325,0.57662,1.2787e-08,9.106e-19,9.5425e-10,35.2641,0.12128,0.34825
4.7325,1.4467,1.2028,-1.3089e-07,1.9608e-06,0.0014003,9.3967,1.3443,1.1595,4.6641,2.143,1.4639,330.3815,2747.1765,52.4135,34.0022,0.01,0.1,332.5266,2745.361,52.3962,591.5835,10990.203,104.8342,46.4766,12.2464,3.4995,1.2741e-08,9.1944e-19,9.5887e-10,1.4524e-05,1.1959e-12,1.0936e-06,6,0.01,0.1,3.4093,0.053784,0.23191,13.0589,0.74523,0.86326,5.9998,0.01116,0.10564,483.5366,2646.8117,51.4472,0.0032,1e-08,0.0001,1.7909e-06,1.1155e-14,1.0561e-07,1.5021e-08,2.5543e-18,1.5982e-09,3.4074,0.053774,0.23189,7.2435,0.33609,0.57973,1.274e-08,9.1944e-19,9.5887e-10,35.2476,0.12246,0.34995
4.6783,1.4457,1.2024,-1.308e-07,1.9608e-06,0.0014003,9.341,1.3588,1.1657,4.6628,2.1529,1.4673,328.6384,2748.1374,52.4227,34.0015,0.01,0.1,330.8076,2746.4308,52.4064,588.482,11000.5431,104.8835,46.318,12.369,3.517,1.2698e-08,9.2871e-19,9.637e-10,1.4474e-05,1.2079e-12,1.099e-06,6,0.01,0.1,3.3982,0.05436,0.23315,13.0194,0.75245,0.86744,5.9998,0.01117,0.10569,481.1634,2672.8202,51.6993,0.0032,1e-08,0.0001,1.7909e-06,1.1164e-14,1.0566e-07,1.4948e-08,2.5795e-18,1.6061e-09,3.4019,0.054349,0.23313,7.2297,0.33968,0.58282,1.2696e-08,9.2869e-19,9.6369e-10,35.2318,0.12369,0.3517
4.6243,1.4449,1.202,-1.3072e-07,1.9608e-06,0.0014003,9.2857,1.3732,1.1718,4.6614,2.1628,1.4706,326.7687,2748.638,52.4275,34.0026,0.01,0.1,329.0599,2747.3573,52.4152,584.0777,10990.5192,104.8357,46.1611,12.4884,3.5339,1.2655e-08,9.3765e-19,9.6832e-10,1.4425e-05,1.2196e-12,1.1043e-06,6,0.01,0.1,3.3871,0.054938,0.23439,12.98,0.75969,0.8716,5.9998,0.01118,0.10574,478.8017,2698.898,51.9509,0.0032,1e-08,0.0001,1.7909e-06,1.1174e-14,1.0571e-07,1.4874e-08,2.6046e-18,1.6139e-09,3.3874,0.054928,0.23437,7.1935,0.3433,0.58592,1.2654e-08,9.3764e-19,9.6832e-10,35.2161,0.12488,0.35339
4.5705,1.444,1.2017,-1.3062e-07,1.9608e-06,0.0014003,9.2306,1.3877,1.178,4.66,2.1727,1.474,324.9665,2749.4069,52.4348,33.9963,0.01,0.1,327.2353,2748.1402,52.4227,580.3239,10990.261,104.8344,45.9979,12.6112,3.5512,1.2609e-08,9.469e-19,9.7309e-10,1.4374e-05,1.2316e-12,1.1098e-06,6,0.01,0.1,3.3761,0.055517,0.23562,12.9409,0.76696,0.87576,5.9998,0.01119,0.10578,476.452,2725.0441,52.202,0.0032,1e-08,0.0001,1.7909e-06,1.1184e-14,1.0576e-07,1.4801e-08,2.6298e-18,1.6217e-09,3.3742,0.055508,0.2356,7.1605,0.34693,0.589,1.2608e-08,9.4676e-19,9.7302e-10,35.1998,0.12611,0.35512
4.5171,1.4431,1.2013,-1.3055e-07,1.9608e-06,0.0014003,9.1758,1.4022,1.1841,4.6587,2.1825,1.4773,323.0481,2749.8292,52.4388,33.9998,0.01,0.1,325.3676,2748.786,52.4289,576.9093,10997.9606,104.8712,45.8412,12.7321,3.5682,1.2566e-08,9.5599e-19,9.7775e-10,1.4325e-05,1.2434e-12,1.1151e-06,6,0.01,0.1,3.3652,0.056098,0.23685,12.9019,0.77424,0.87991,5.9998,0.0112,0.10583,474.1145,2751.2563,52.4524,0.0032,1e-08,0.0001,1.7909e-06,1.1194e-14,1.058e-07,1.4729e-08,2.6551e-18,1.6295e-09,3.3631,0.056089,0.23683,7.1328,0.35055,0.59208,1.2567e-08,9.5606e-19,9.7778e-10,35.1841,0.12732,0.35682
4.464,1.4423,1.201,-1.3045e-07,1.9608e-06,0.0014003,9.1213,1.4168,1.1903,4.6573,2.1924,1.4807,321.1858,2750.0276,52.4407,34.0022,0.01,0.1,323.5419,2749.281,52.4336,572.9165,10995.8987,104.8613,45.6773,12.8511,3.5848,1.2521e-08,9.649e-19,9.823e-10,1.4274e-05,1.255e-12,1.1203e-06,6,0.01,0.1,3.3543,0.056681,0.23808,12.8632,0.78154,0.88405,5.9998,0.01121,0.10588,471.7895,2777.5329,52.7023,0.0032,1e-08,0.0001,1.7909e-06,1.1204e-14,1.0585e-07,1.4656e-08,2.6805e-18,1.6372e-09,3.3533,0.056671,0.23806,7.1082,0.35419,0.59514,1.2521e-08,9.6489e-19,9.8229e-10,35.1677,0.12851,0.35848
4.4111,1.4415,1.2006,-1.3037e-07,1.9608e-06,0.0014003,9.0671,1.4314,1.1964,4.656,2.2023,1.484,319.2452,2750.2299,52.4426,34.0034,0.01,0.1,321.6622,2749.6523,52.4371,569.7305,11006.8681,104.9136,45.5212,12.973,3.6018,1.2479e-08,9.741e-19,9.8697e-10,1.4225e-05,1.2669e-12,1.1256e-06,6,0.01,0.1,3.3434,0.057264,0.2393,12.8246,0.78885,0.88817,5.9998,0.01122,0.10592,469.4771,2803.872,52.9516,0.0032,1e-08,0.0001,1.7909e-06,1.1214e-14,1.059e-07,1.4585e-08,2.7059e-18,1.645e-09,3.3449,0.057254,0.23928,7.0874,0.35783,0.59819,1.2479e-08,9.7401e-19,9.8692e-10,35.1521,0.12973,0.36018
4.3586,1.4407,1.2003,-1.3028e-07,1.9608e-06,0.0014003,9.0133,1.446,1.2025,4.6547,2.2122,1.4873,317.3168,2750.4064,52.4443,34.0023,0.01,0.1,319.7507,2749.9068,52.4396,566.4154,11016.8439,104.9612,45.3666,13.0955,3.6188,1.2437e-08,9.8331e-19,9.9162e-10,1.4177e-05,1.2789e-12,1.1309e-06,6,0.01,0.1,3.3327,0.057849,0.24052,12.7863,0.79619,0.89229,5.9998,0.01123,0.10597,467.1776,2830.2718,53.2003,0.0032,1e-08,0.0001,1.7909e-06,1.1224e-14,1.0595e-07,1.4513e-08,2.7314e-18,1.6527e-09,3.328,0.05784,0.2405,7.045,0.3615,0.60125,1.244e-08,9.8359e-19,9.9176e-10,35.1366,0.13095,0.36188
4.3064,1.4399,1.2,-1.302e-07,1.9608e-06,0.0014003,8.9597,1.4606,1.2086,4.6533,2.2221,1.4907,315.4236,2750.6146,52.4463,34.0025,0.01,0.1,317.8287,2750.0513,52.4409,561.841,11005.0294,104.9049,45.2123,13.2214,3.6361,1.2394e-08,9.9274e-19,9.9636e-10,1.4129e-05,1.2912e-12,1.1363e-06,6,0.01,0.1,3.3219,0.058435,0.24173,12.7482,0.80354,0.8964,5.9998,0.01124,0.10602,464.8912,2856.7306,53.4484,0.0032,1e-08,0.0001,1.7908e-06,1.1234e-14,1.0599e-07,1.4442e-08,2.7569e-18,1.6604e-09,3.3204,0.058426,0.24171,7.026,0.36516,0.60428,1.2395e-08,9.9279e-19,9.9639e-10,35.1212,0.13221,0.36361
4.2544,1.4392,1.1997,-1.3012e-07,1.9608e-06,0.0014003,8.9065,1.4753,1.2146,4.652,2.2319,1.494,313.4049,2750.2793,52.4431,33.9982,0.01,0.1,315.8605,2750.0858,52.4413,557.3382,10993.3288,104.8491,45.055,13.3409,3.6525,1.2351e-08,1.0017e-18,1.0009e-09,1.408e-05,1.3028e-12,1.1414e-06,6,0.01,0.1,3.3113,0.059022,0.24295,12.7103,0.8109,0.9005,5.9998,0.01125,0.10607,462.6183,2883.2464,53.6959,0.0032,1e-08,0.0001,1.7908e-06,1.1244e-14,1.0604e-07,1.4371e-08,2.7825e-18,1.6681e-09,3.3087,0.059013,0.24293,6.9967,0.36883,0.60732,1.2351e-08,1.0018e-18,1.0009e-09,35.1055,0.13341,0.36525
4.2028,1.4384,1.1993,-1.3005e-07,1.9608e-06,0.0014003,8.8535,1.49,1.2207,4.6507,2.2418,1.4973,311.4264,2750.2125,52.4425,33.9976,0.01,0.1,313.915,2750.0102,52.4405,554.1313,11006.4972,104.9119,44.9054,13.462,3.6691,1.231e-08,1.0108e-18,1.0054e-09,1.4033e-05,1.3147e-12,1.1466e-06,6,0.01,0.1,3.3007,0.059611,0.24415,12.6726,0.81828,0.90459,5.9998,0.01126,0.10611,460.359,2909.8181,53.9427,0.0032,1e-08,0.0001,1.7908e-06,1.1254e-14,1.0609e-07,1.4301e-08,2.8082e-18,1.6758e-09,3.3026,0.0596,0.24413,6.9816,0.3725,0.61033,1.231e-08,1.0109e-18,1.0054e-09,35.0905,0.13462,0.36691
4.1516,1.4377,1.199,-1.2995e-07,1.9608e-06,0.0014003,8.801,1.5048,1.2267,4.6494,2.2517,1.5006,309.4401,2749.9063,52.4395,33.9979,0.01,0.1,311.9407,2749.8246,52.4388,549.0699,10986.9282,104.8185,44.7473,13.588,3.6862,1.2266e-08,1.0203e-18,1.0101e-09,1.3984e-05,1.3269e-12,1.1519e-06,6,0.01,0.1,3.2902,0.060201,0.24536,12.6352,0.82568,0.90867,5.9998,0.01127,0.10616,458.1134,2936.443,54.189,0.0032,1e-08,0.0001,1.7908e-06,1.1264e-14,1.0613e-07,1.4232e-08,2.8339e-18,1.6834e-09,3.2911,0.06019,0.24534,6.9528,0.37619,0.61334,1.2269e-08,1.0205e-18,1.0102e-09,35.0747,0.13588,0.36862
4.1006,1.437,1.1988,-1.2988e-07,1.9608e-06,0.0014003,8.7487,1.5195,1.2327,4.6481,2.2616,1.5039,307.3972,2749.4995,52.4357,34.0008,0.01,0.1,309.9324,2749.584,52.4365,545.8812,11001.1828,104.8865,44.5993,13.7111,3.7029,1.2226e-08,1.0295e-18,1.0147e-09,1.3937e-05,1.339e-12,1.1571e-06,6,0.01,0.1,3.2797,0.060792,0.24656,12.598,0.83309,0.91274,5.9998,0.01128,0.10621,455.8817,2963.12,54.4345,0.0032,1e-08,0.0001,1.7908e-06,1.1274e-14,1.0618e-07,1.4162e-08,2.8596e-18,1.691e-09,3.2792,0.060782,0.24654,6.9229,0.37989,0.61635,1.2226e-08,1.0295e-18,1.0146e-09,35.0599,0.13711,0.37029
4.05,1.4363,1.1985,-1.2979e-07,1.9608e-06,0.0014003,8.6968,1.5343,1.2387,4.6468,2.2715,1.5071,305.3609,2749.1344,52.4322,33.9986,0.01,0.1,307.894,2749.2334,52.4331,541.6036,10995.646,104.8601,44.4468,13.8327,3.7192,1.2185e-08,1.0387e-18,1.0192e-09,1.389e-05,1.3508e-12,1.1623e-06,6,0.01,0.1,3.2694,0.061383,0.24776,12.5611,0.84051,0.91679,5.9998,0.01129,0.10625,453.6642,2989.8466,54.6795,0.0032,1e-08,0.0001,1.7908e-06,1.1284e-14,1.0623e-07,1.4093e-08,2.8854e-18,1.6986e-09,3.2689,0.061374,0.24774,6.8973,0.38358,0.61934,1.2184e-08,1.0387e-18,1.0191e-09,35.0447,0.13833,0.37192
3.9997,1.4357,1.1982,-1.2972e-07,1.9608e-06,0.0014003,8.6452,1.5492,1.2447,4.6455,2.2813,1.5104,303.2767,2748.711,52.4282,34.0008,0.01,0.1,305.8401,2748.7936,52.4289,536.538,10973.5745,104.7548,44.2953,13.9602,3.7363,1.2142e-08,1.0482e-18,1.0238e-09,1.3842e-05,1.3633e-12,1.1676e-06,6,0.01,0.1,3.259,0.061976,0.24895,12.5244,0.84795,0.92084,5.9998,0.0113,0.1063,451.4611,3016.6219,54.9238,0.0032,1e-08,0.0001,1.7908e-06,1.1294e-14,1.0628e-07,1.4025e-08,2.9112e-18,1.7062e-09,3.2601,0.061966,0.24893,6.8752,0.38729,0.62232,1.2142e-08,1.0482e-18,1.0238e-09,35.0295,0.1396,0.37363
3.9497,1.435,1.1979,-1.2962e-07,1.9608e-06,0.0014003,8.594,1.564,1.2506,4.6443,2.2912,1.5137,301.22,2748.0166,52.4215,33.9984,0.01,0.1,303.8224,2748.299,52.4242,532.9759,10982.7477,104.7986,44.1481,14.0802,3.7524,1.2103e-08,1.0573e-18,1.0283e-09,1.3796e-05,1.375e-12,1.1726e-06,6,0.01,0.1,3.2488,0.06257,0.25014,12.4879,0.8554,0.92488,5.9998,0.01131,0.10635,449.2723,3043.4437,55.1674,0.0032,1e-08,0.0001,1.7908e-06,1.1304e-14,1.0632e-07,1.3957e-08,2.9371e-18,1.7138e-09,3.2493,0.06256,0.25012,6.8483,0.391,0.6253,1.2105e-08,1.0575e-18,1.0284e-09,35.0148,0.1408,0.37524
3.9001,1.4344,1.1977,-1.2954e-07,1.9608e-06,0.0014003,8.5431,1.5789,1.2565,4.643,2.3011,1.5169,299.1378,2747.2216,52.4139,33.9999,0.01,0.1,301.7483,2747.7153,52.4187,529.288,10988.9475,104.8282,44.0001,14.2059,3.7691,1.2061e-08,1.0667e-18,1.0328e-09,1.375e-05,1.3873e-12,1.1778e-06,6,0.01,0.1,3.2386,0.063165,0.25133,12.4516,0.86286,0.9289,5.9998,0.01132,0.1064,447.0982,3070.3102,55.4104,0.0032,1e-08,0.0001,1.7908e-06,1.1314e-14,1.0637e-07,1.3889e-08,2.9631e-18,1.7214e-09,3.2398,0.063155,0.25131,6.8244,0.39472,0.62827,1.2065e-08,1.0669e-18,1.0329e-09,35,0.14206,0.37691
3.8509,1.4338,1.1974,-1.2946e-07,1.9608e-06,0.0014003,8.4926,1.5938,1.2624,4.6417,2.311,1.5202,297.0378,2746.563,52.4077,34.0007,0.01,0.1,299.6433,2747.0907,52.4127,526.1933,11006.954,104.914,43.8553,14.3304,3.7856,1.2023e-08,1.0761e-18,1.0374e-09,1.3705e-05,1.3995e-12,1.183e-06,6,0.01,0.1,3.2285,0.063761,0.25251,12.4156,0.87034,0.93292,5.9998,0.01133,0.10644,444.9388,3097.22,55.6527,0.0032,1e-08,0.0001,1.7908e-06,1.1324e-14,1.0642e-07,1.3822e-08,2.989e-18,1.7289e-09,3.2319,0.06375,0.25249,6.8047,0.39844,0.63122,1.2023e-08,1.0761e-18,1.0373e-09,34.9855,0.1433,0.37856
3.8019,1.4332,1.1972,-1.2938e-07,1.9608e-06,0.0014003,8.4424,1.6087,1.2683,4.6405,2.3209,1.5234,294.907,2745.8125,52.4005,33.9965,0.01,0.1,297.556,2746.3772,52.4059,520.868,10982.1617,104.7958,43.7097,14.4555,3.802,1.1983e-08,1.0855e-18,1.0419e-09,1.3659e-05,1.4117e-12,1.1881e-06,6,0.01,0.1,3.2185,0.064358,0.25369,12.3799,0.87783,0.93692,5.9998,0.01134,0.10649,442.7944,3124.1711,55.8943,0.0032,1e-08,0.0001,1.7908e-06,1.1334e-14,1.0646e-07,1.3756e-08,3.015e-18,1.7364e-09,3.2148,0.064349,0.25367,6.7621,0.40218,0.63418,1.1982e-08,1.0855e-18,1.0419e-09,34.971,0.14455,0.3802
3.7534,1.4326,1.1969,-1.293e-07,1.9608e-06,0.0014003,8.3926,1.6236,1.2742,4.6392,2.3307,1.5267,292.8178,2744.9832,52.3926,33.9985,0.01,0.1,295.4655,2745.6366,52.3988,517.0817,10987.0002,104.8189,43.5667,14.5797,3.8183,1.1943e-08,1.0948e-18,1.0463e-09,1.3615e-05,1.4238e-12,1.1932e-06,6,0.01,0.1,3.2085,0.064955,0.25486,12.3444,0.88532,0.94092,5.9998,0.01135,0.10654,440.665,3151.1621,56.1352,0.0032,1e-08,0.0001,1.7908e-06,1.1344e-14,1.0651e-07,1.3689e-08,3.0411e-18,1.7439e-09,3.2064,0.064946,0.25484,6.7411,0.40591,0.63711,1.1946e-08,1.095e-18,1.0464e-09,34.9567,0.1458,0.38183
3.7051,1.4321,1.1967,-1.2922e-07,1.9608e-06,0.0014003,8.3431,1.6386,1.2801,4.638,2.3406,1.5299,290.6764,2744.0164,52.3834,33.999,0.01,0.1,293.3516,2744.8211,52.391,512.3425,10974.0711,104.7572,43.4223,14.7034,3.8345,1.1903e-08,1.1041e-18,1.0508e-09,1.3569e-05,1.4359e-12,1.1983e-06,6,0.01,0.1,3.1986,0.065553,0.25603,12.3092,0.89283,0.9449,5.9998,0.01136,0.10658,438.5508,3178.1914,56.3755,0.0032,1e-08,0.0001,1.7908e-06,1.1354e-14,1.0656e-07,1.3624e-08,3.0672e-18,1.7513e-09,3.2023,0.065542,0.25601,6.7307,0.40964,0.64003,1.1904e-08,1.104e-18,1.0507e-09,34.9422,0.14703,0.38345
3.6573,1.4316,1.1965,-1.2915e-07,1.9608e-06,0.0014003,8.2941,1.6536,1.2859,4.6368,2.3505,1.5331,288.5498,2743.2058,52.3756,33.9991,0.01,0.1,291.212,2743.9787,52.383,507.6669,10962.4399,104.7017,43.2755,14.8302,3.851,1.1863e-08,1.1136e-18,1.0553e-09,1.3524e-05,1.4483e-12,1.2034e-06,6,0.01,0.1,3.1888,0.066153,0.2572,12.2742,0.90035,0.94887,5.9998,0.01137,0.10663,436.4519,3205.2568,56.615,0.0032,1e-08,0.0001,1.7908e-06,1.1364e-14,1.066e-07,1.3559e-08,3.0933e-18,1.7588e-09,3.1886,0.066143,0.25718,6.6965,0.41339,0.64296,1.1862e-08,1.1135e-18,1.0552e-09,34.9275,0.1483,0.3851
3.6098,1.4311,1.1963,-1.2907e-07,1.9608e-06,0.0014003,8.2453,1.6686,1.2917,4.6355,2.3604,1.5364,286.394,2742.3641,52.3676,34.001,0.01,0.1,289.0892,2743.0683,52.3743,503.6415,10963.2822,104.7057,43.1315,14.955,3.8672,1.1824e-08,1.123e-18,1.0597e-09,1.3479e-05,1.4605e-12,1.2085e-06,6,0.01,0.1,3.1791,0.066752,0.25836,12.2395,0.90788,0.95283,5.9998,0.01138,0.10668,434.3684,3232.3574,56.8538,0.0032,1e-08,0.0001,1.7908e-06,1.1374e-14,1.0665e-07,1.3494e-08,3.1194e-18,1.7662e-09,3.1788,0.066742,0.25835,6.6721,0.41714,0.64586,1.1823e-08,1.123e-18,1.0597e-09,34.9131,0.14955,0.38672
3.5626,1.4306,1.1961,-1.2898e-07,1.9608e-06,0.0014003,8.197,1.6836,1.2975,4.6343,2.3703,1.5396,284.2895,2741.4047,52.3584,34.0003,0.01,0.1,286.9428,2742.1312,52.3654,499.1404,10954.9921,104.6661,42.9925,15.0781,3.8831,1.1786e-08,1.1323e-18,1.0641e-09,1.3435e-05,1.4725e-12,1.2135e-06,6,0.01,0.1,3.1694,0.067353,0.25952,12.205,0.91541,0.95677,5.9998,0.01139,0.10672,432.3004,3259.491,57.092,0.0032,1e-08,0.0001,1.7908e-06,1.1384e-14,1.067e-07,1.343e-08,3.1456e-18,1.7736e-09,3.1655,0.067344,0.25951,6.6388,0.4209,0.64877,1.1787e-08,1.1323e-18,1.0641e-09,34.8992,0.15078,0.38831
3.5159,1.4301,1.1959,-1.289e-07,1.9608e-06,0.0014003,8.149,1.6986,1.3033,4.6331,2.3801,1.5428,282.1116,2740.4132,52.349,33.9976,0.01,0.1,284.8174,2741.1537,52.356,495.3371,10960.9014,104.6943,42.8527,15.2046,3.8993,1.1747e-08,1.1418e-18,1.0686e-09,1.3391e-05,1.4848e-12,1.2185e-06,6,0.01,0.1,3.1598,0.067954,0.26068,12.1708,0.92296,0.96071,5.9998,0.0114,0.10677,430.2479,3286.6559,57.3294,0.0032,1e-08,0.0001,1.7908e-06,1.1394e-14,1.0674e-07,1.3366e-08,3.1719e-18,1.781e-09,3.1645,0.067942,0.26066,6.6362,0.42464,0.65164,1.1749e-08,1.142e-18,1.0686e-09,34.8853,0.15205,0.38993
3.4694,1.4297,1.1957,-1.2883e-07,1.9608e-06,0.0014003,8.1014,1.7136,1.3091,4.6319,2.39,1.546,279.9505,2739.2386,52.3377,34.0015,0.01,0.1,282.644,2740.1565,52.3465,491.425,10963.9742,104.709,42.7185,15.3314,3.9155,1.171e-08,1.1513e-18,1.073e-09,1.335e-05,1.4972e-12,1.2236e-06,6,0.01,0.1,3.1503,0.068556,0.26183,12.1369,0.93051,0.96463,5.9998,0.01141,0.10682,428.2111,3313.8507,57.5661,0.0032,1e-08,0.0001,1.7908e-06,1.1404e-14,1.0679e-07,1.3303e-08,3.1981e-18,1.7883e-09,3.1507,0.068546,0.26181,6.6017,0.42841,0.65453,1.171e-08,1.1512e-18,1.073e-09,34.8718,0.15331,0.39155
3.4234,1.4292,1.1955,-1.2873e-07,1.9608e-06,0.0014003,8.0541,1.7287,1.3148,4.6307,2.3999,1.5492,277.7545,2738.1878,52.3277,33.9972,0.01,0.1,280.4626,2739.1122,52.3365,486.4116,10946.0863,104.6235,42.5803,15.4582,3.9317,1.1673e-08,1.1609e-18,1.0774e-09,1.3306e-05,1.5096e-12,1.2287e-06,6,0.01,0.1,3.1408,0.069158,0.26298,12.1032,0.93808,0.96854,5.9998,0.01142,0.10686,426.19,3341.0743,57.802,0.0032,1e-08,0.0001,1.7907e-06,1.1414e-14,1.0684e-07,1.324e-08,3.2244e-18,1.7957e-09,3.1452,0.069147,0.26296,6.5881,0.43217,0.65739,1.1673e-08,1.1608e-18,1.0774e-09,34.858,0.15458,0.39317
3.3777,1.4288,1.1953,-1.2865e-07,1.9608e-06,0.0014003,8.0072,1.7438,1.3205,4.6295,2.4098,1.5524,275.601,2737.0129,52.3165,33.9965,0.01,0.1,278.3054,2738.0278,52.3262,482.2666,10944.3564,104.6153,42.4429,15.585,3.9478,1.1636e-08,1.1704e-18,1.0818e-09,1.3263e-05,1.522e-12,1.2337e-06,6,0.01,0.1,3.1314,0.069761,0.26412,12.0697,0.94565,0.97244,5.9998,0.01143,0.10691,424.1848,3368.3242,58.0373,0.0032,1e-08,0.0001,1.7907e-06,1.1424e-14,1.0688e-07,1.3178e-08,3.2507e-18,1.803e-09,3.132,0.069751,0.2641,6.5551,0.43595,0.66026,1.1635e-08,1.1704e-18,1.0818e-09,34.8443,0.15585,0.39478
3.3324,1.4284,1.1952,-1.2857e-07,1.9608e-06,0.0014003,7.9607,1.7589,1.3262,4.6284,2.4197,1.5555,273.4001,2735.7803,52.3047,34,0.01,0.1,276.1274,2736.9511,52.3159,477.9572,10941.6682,104.6024,42.3066,15.7117,3.9638,1.1598e-08,1.1799e-18,1.0862e-09,1.3221e-05,1.5343e-12,1.2387e-06,6,0.01,0.1,3.1221,0.070365,0.26526,12.0366,0.95322,0.97633,5.9998,0.01144,0.10696,422.1955,3395.5998,58.2718,0.0032,1e-08,0.0001,1.7907e-06,1.1434e-14,1.0693e-07,1.3116e-08,3.277e-18,1.8102e-09,3.1154,0.070358,0.26525,6.5134,0.43973,0.66312,1.1597e-08,1.1799e-18,1.0862e-09,34.8307,0.15712,0.39638
3.2874,1.428,1.195,-1.2849e-07,1.9608e-06,0.0014003,7.9146,1.774,1.3319,4.6272,2.4296,1.5587,271.2157,2734.8299,52.2956,33.9973,0.01,0.1,273.9632,2735.8344,52.3052,473.8,10941.3768,104.601,42.174,15.8377,3.9797,1.1561e-08,1.1893e-18,1.0906e-09,1.3179e-05,1.5467e-12,1.2436e-06,6,0.01,0.1,3.1129,0.070969,0.2664,12.0037,0.96081,0.98021,5.9998,0.01145,0.107,420.2221,3422.8995,58.5056,0.0032,1e-08,0.0001,1.7907e-06,1.1444e-14,1.0698e-07,1.3054e-08,3.3033e-18,1.8175e-09,3.1116,0.070959,0.26638,6.5039,0.4435,0.66596,1.1565e-08,1.1898e-18,1.0908e-09,34.8174,0.15838,0.39797
3.2429,1.4277,1.1948,-1.2841e-07,1.9608e-06,0.0014003,7.8689,1.7891,1.3376,4.626,2.4394,1.5619,269.0677,2733.7313,52.2851,34.0045,0.01,0.1,271.7783,2734.6982,52.2943,469.2966,10932.0786,104.5566,42.0435,15.9663,3.9958,1.1524e-08,1.199e-18,1.095e-09,1.3139e-05,1.5592e-12,1.2487e-06,6,0.01,0.1,3.1038,0.071573,0.26753,11.9711,0.96839,0.98407,5.9998,0.01146,0.10705,418.2648,3450.2207,58.7386,0.0032,1e-08,0.0001,1.7907e-06,1.1454e-14,1.0702e-07,1.2994e-08,3.3297e-18,1.8247e-09,3.1012,0.071564,0.26752,6.4779,0.44728,0.66879,1.1528e-08,1.1992e-18,1.0951e-09,34.8043,0.15966,0.39958
