network_Gin_1,network_Gin_2,network_Gin_3,network_cAMP_1,network_cAMP_2,network_cAMP_3,network_Ca_1,network_Ca_2,network_Ca_3,network_S_1,network_S_2,network_S_3,network_I_1,network_I_2,network_I_3,meta_network_Gin_1,meta_network_Gin_2,meta_network_Gin_3,meta_network_cAMP_1,meta_network_cAMP_2,meta_network_cAMP_3,meta_network_Ca_1,meta_network_Ca_2,meta_network_Ca_3,meta_network_S_1,meta_network_S_2,meta_network_S_3,meta_network_I_1,meta_network_I_2,meta_network_I_3
2.5555,2e-12,1.41421356237309e-06,0.0013,1e-12,1e-06,0.000100000000000007,1e-12,1e-06,34,0.0001,0.01,25,0.0001,0.01,3.99999863405505,0.000599999970703126,0.0244948968298118,0.00130000000001975,9.99999999999992e-13,9.99999999999996e-07,0.000100000000343314,9.9999999999775e-13,9.99999999998875e-07,34.0000000000502,0.0001,0.01,25,0.0001,0.01
2.5555,2e-12,1.41421356237309e-06,0.00119566666666667,1.11111123912222e-12,1.05409261411046e-06,0.000100000000000016,1.25147928994096e-12,1.11869535171152e-06,33.9999999999995,0.115699999999991,0.340147027033885,25,0.000138516435986159,0.0117693005733629,4.02041074728484,0.000849994889862265,0.0291546718359556,0.00102900000002619,1.11111123912226e-12,1.05409261411048e-06,0.000100000000515856,1.25147928993547e-12,1.11869535170906e-06,34.000000116765,0.115699999999698,0.340147027033456,25.0000000000185,0.000138516435986159,0.0117693005733629
2.5555,2e-12,1.41421356237309e-06,0.00116232863888889,1.12345695649686e-12,1.05993252450185e-06,9.5987179487212e-05,1.31500657481158e-12,1.14673736086847e-06,33.9999999996168,0.144771005916772,0.380487852521959,24.9999999999993,0.0157731455449809,0.125591184184961,4.0422299165143,0.00109998474630528,0.0331660179446565,0.00106216652217669,5.40760635905018e-12,2.32542605968244e-06,8.95769236773516e-05,1.31500657480319e-12,1.14673736086481e-06,34.0000001753885,0.144771005916353,0.380487852521408,25.0000000429398,0.0157731455449384,0.125591184184792
2.5555,2e-12,1.41421356237309e-06,0.00115193583796296,1.12482871460558e-12,1.06057942399689e-06,9.26985373931933e-05,1.33104363029107e-12,1.15370864185507e-06,32.6356410255378,0.152114760048039,0.39001892267945,24.9999999706965,0.0314236667276017,0.177267218423491,4.06288056802634,0.00134951699416176,0.0367357726768032,0.00113669675983007,1.31441804168559e-11,3.62549036915779e-06,8.56410204684704e-05,1.33738112949468e-12,1.15645195727911e-06,30.456154059968,0.152114760087771,0.390018922730386,25.000000085299,0.0314236667273754,0.177267218422853
2.5555,2e-12,1.41421356237309e-06,0.00114883150848766,1.1249811360565e-12,1.0606512791943e-06,9.06544932336577e-05,1.33508383960085e-12,1.15545828120311e-06,31.5175027141398,0.153968643661876,0.392388383698952,24.4983974856562,0.0402544224370636,0.20063504787814,4.08584328471974,0.00159825128833647,0.0399781351282982,0.00119512124906926,2.37916543764496e-11,4.87766894904212e-06,8.65396161928499e-05,1.36237016689818e-12,1.16720613727747e-06,29.1179469076531,0.154701258567429,0.393320808713993,23.697115502521,0.0402544224368897,0.200635047877707
2.5555,2e-12,1.41421356237309e-06,0.00114797670074589,1.1249980729024e-12,1.06065926333691e-06,8.95130738663692e-05,1.33609961319256e-12,1.15589775204927e-06,30.8225276996791,0.154435691857734,0.392983068156548,23.8365155837789,0.0441937994499514,0.2102232133946,4.11367149917904,0.0018459397437677,0.0429644008891978,0.00123313169792607,3.66574303626694e-11,6.05453799745855e-06,8.92360119994202e-05,1.40152277250664e-12,1.18385927056667e-06,29.4234697921663,0.157589991372811,0.396976058941608,22.55368534501,0.0442928228766943,0.210458601336924
2.5555,2e-12,1.41421356237309e-06,0.00114778174920696,1.12499995508283e-12,1.06066015060566e-06,8.89094869618726e-05,1.33635457277257e-12,1.15600803317822e-06,30.4344451147912,0.15455311528522,0.393132439879006,23.2500695752707,0.0457383612724393,0.213865287675301,4.14818089533865,0.00209236440242461,0.0457423698820318,0.00125701003968075,5.0932875607678e-11,7.13672723366096e-06,9.20461455537708e-05,1.45645722042748e-12,1.20683769431829e-06,30.340243456142,0.162116032208925,0.402636352319217,22.0942946563506,0.046362756558896,0.215320125763701
2.5555,2e-12,1.41421356237309e-06,0.00114776175754815,1.12500016429555e-12,1.06066024922949e-06,8.86001953735225e-05,1.33641848899322e-12,1.15603567807971e-06,30.2292255669223,0.154582588612519,0.393169923331527,22.8141689693243,0.0462963409438304,0.215165845207436,4.19088845754902,0.00233732655151035,0.0483459052196807,0.00127292502752983,6.59944483910167e-11,8.12369671953703e-06,9.43696121135154e-05,1.52480861642512e-12,1.23483141214707e-06,31.2956892662857,0.168466454524933,0.410446652471345,22.2016485601027,0.0481868599226983,0.219515056255142
2.5555,2e-12,1.41421356237309e-06,0.00114777758975563,1.12500018756254e-12,1.06066026019765e-06,8.84447806693897e-05,1.33643449821004e-12,1.15604260224701e-06,30.1240664270963,0.154589977327767,0.393179319557586,22.5207705041324,0.0464868054766104,0.215607990289345,4.24320748026559,0.00258063703176338,0.0507999707850643,0.00128512399232304,8.14470021864123e-11,9.02479928787407e-06,9.61434653191983e-05,1.60295173170982e-12,1.26607730084297e-06,32.0856691641744,0.176367877198437,0.419961756828449,22.6065927404321,0.050560231210578,0.224856023291745
2.5555,2e-12,1.41421356237309e-06,0.001147794115205,1.12500019015316e-12,1.06066026141888e-06,8.83676822483566e-05,1.33643850562698e-12,1.15604433549366e-06,30.0712254276061,0.154591827993158,0.393181673012817,22.3354093771406,0.0465491710525475,0.215752569052022,4.30652487663901,0.0028221309913872,0.0531237328450025,0.00129624616432186,9.7061774805721e-11,9.85199344324391e-06,9.74996012434581e-05,1.68750740034524e-12,1.29904095406775e-06,32.6887842835645,0.185401228884186,0.430582429836827,23.0995007522461,0.0537363640389172,0.231811052452029
2.5555,2e-12,1.41421356237309e-06,0.00114780524771156,1.12500019044238e-12,1.06066026155522e-06,8.83297686320551e-05,1.33643950834309e-12,1.15604476917769e-06,30.0450119645572,0.154592291250579,0.393182262126077,22.2233025181463,0.0465689521587109,0.21579840629326,4.38216285421451,0.00306166878140574,0.0553323484175915,0.00130790235185338,1.12710678622844e-10,1.06165285580007e-05,9.86054347960014e-05,1.77589930672594e-12,1.33262872050918e-06,33.1498678467646,0.195175861548734,0.441787122434249,23.5676873258892,0.0576874763934715,0.240182173346549
