meal_Gex_1,meal_Gex_2,meal_Gex_3,meal_S_1,meal_S_2,meal_S_3,meal_Gb_1,meal_Gb_2,meal_Gb_3,meal_I_1,meal_I_2,meal_I_3,meta_meal_Gex_1,meta_meal_Gex_2,meta_meal_Gex_3,meta_meal_S_1,meta_meal_S_2,meta_meal_S_3,meta_meal_Gb_1,meta_meal_Gb_2,meta_meal_Gb_3,meta_meal_I_1,meta_meal_I_2,meta_meal_I_3,Scell_ref_1,Scell_ref_2,Scell_ref_3,GLP1R_ref_1,GLP1R_ref_2,GLP1R_ref_3
5.11099999999309,0.000999999999998735,0.0316227766016638,34,0.001,0.0316227766016838,6.00000000000624,0.000999999999998626,0.0316227766016621,25,0.001,0.0316227766016838,5.18097327805314,0.000855962310163767,0.0292568335635244,33.9999684574728,0.000999999978835653,0.0316227762670461,5.98733015835291,0.00099546046800836,0.0315509186555378,24.9999671297336,0.00099999997615786,0.0316227762247065,,,,8.3880615234375e-18,2e-18,1.4142135623731e-09
5.15185611639354,0.00199998106259493,0.0447211478228693,44.0290866018244,0.0147261999999798,0.12135155540816,6.0000000000125,0.00199999999999449,0.0447213595499342,46.5,0.00225,0.0474341649025257,5.29022450173451,0.00149539544443344,0.0386703432158733,60.0642053103458,0.00246008608855344,0.0495992549193376,5.97464702955856,0.00198189036432143,0.044518427244473,46.4999204797145,0.0022499998664166,0.047434163494433,,,,2.18478200144721e-17,3.91999872000341e-18,1.97989866407435e-09
5.18733682423285,0.00299994226629168,0.0547717287137413,42.4377727122577,0.0488933605200408,0.221118430982225,6.00000000001179,0.00299999999998764,0.0547722557504038,67.2790866018242,0.01628869999998,0.127627191460049,5.39644093133473,0.00198619576355598,0.044566756260199,59.6391050577431,0.00580660017519563,0.0762010510110958,5.9619691699859,0.00295936315599346,0.0544000290072851,83.3141372766599,0.00402270661659191,0.0634248107335915,,,,4.46750455795354e-17,7.75997696012286e-18,2.78567352001681e-09
5.2176224056149,0.00399889436235507,0.06323681176621,40.9962763186899,0.116619677952739,0.341496234170655,6.00000000002508,0.00399999999997785,0.0632455532031925,76.0773160131499,0.0747866875659769,0.273471548000842,5.48824917958955,0.00237314545150929,0.0487149407421305,59.3137446390064,0.0120094044070805,0.10958742814338,5.94931260339312,0.00392795327286535,0.0626733856821646,101.296151186445,0.00994490644665425,0.0997241517720469,,,,4.09575126719015e-17,7.75997696013824e-18,2.78567352001957e-09
5.24570812678757,0.00499540821364897,0.070678201828067,39.6868201959136,0.228043847949581,0.477539367957848,6.00000000003047,0.0049999999999653,0.0707106781184094,79.0349343250251,0.218696115530068,0.46764956487745,5.56579678001981,0.00268760097798502,0.0518420772923406,59.0736087860935,0.0216453046819078,0.147123433490073,5.93669057452183,0.00488773606265324,0.0699123455668113,109.961801711558,0.0235132505371134,0.153340309563772,,,,3.50979817293752e-17,7.75997696013824e-18,2.78567352001957e-09
5.27305416252561,0.005987891176795,0.0773814653311437,38.4984466071821,0.391571853562126,0.62575702438097,6.00000000003817,0.00599999999994999,0.0774596669238255,79.2042873576879,0.491627696294055,0.701161676287328,5.62988628141315,0.00295188769244357,0.0543312772944238,58.9049991380843,0.0351031765322513,0.187358417297572,5.92411369153144,0.00583878772092795,0.0764119605881694,114.054495415701,0.0478472344972099,0.218740107198497,,,,2.88344431973105e-17,7.75997696013824e-18,2.78567352001957e-09
5.30035758654474,0.00697472803463122,0.083514837212505,37.4236368486634,0.614037856743216,0.783605676819162,6.00000000004525,0.00699999999993219,0.0836660026530023,78.1005902890114,0.933849029209027,0.96635864419429,5.6820149263856,0.00318175798595611,0.056407073899965,58.7954278299225,0.0526435456463936,0.229441813204119,5.9115902673666,0.00678118520868728,0.0823479520612825,115.932236891143,0.0853790174523341,0.292196881318631,,,,2.30273669330274e-17,7.75997696013824e-18,2.78567352001957e-09
5.32793666179803,0.00795435349077504,0.0891871823233307,36.4566283575833,0.900851338705979,0.949131886887159,6.00000000004718,0.00799999999991083,0.0894427190994931,76.473931988474,1.5799477516334,1.25695972554152,5.72399448868956,0.00338813455723922,0.0582076846923086,58.7340070464778,0.0744384679502553,0.272834140001312,5.89912669947844,0.00771500616533111,0.0878351078176096,116.761537079919,0.137863222709601,0.371299370736877,,,,1.80225038630945e-17,7.75997696013824e-18,2.78567352001957e-09
5.35592212583333,0.00892528970838587,0.0944737514253873,35.5925768601256,1.25613367640642,1.12077369544722,6.00000000005915,0.0089999999998878,0.09486832980446,74.6935943259654,2.45834355984253,1.56791057137916,5.75764379241403,0.00357846685289276,0.0598202879706606,58.7115932806648,0.10059727430908,0.317170733689412,5.88672783334168,0.00864032882146768,0.0929533690700218,117.114771530156,0.206506512600386,0.454429876439024,,,,1.38929116319272e-17,7.75997696013824e-18,2.78567352001957e-09
5.3843523944258,0.00988616573994006,0.0994291996344135,34.8271391562098,1.68284556671228,1.29724537644668,6.00000000006079,0.00999999999986223,0.0999999999993112,72.9393740866804,3.59155607607943,1.89514012043422,5.78461674956254,0.00375777661881237,0.061300706511527,58.7206964229088,0.131182632142816,0.362191430244859,5.87439730200138,0.0095572319141427,0.0977610961177436,117.268978691822,0.292107385631599,0.54046959732403,,,,1.05783206430791e-17,7.75997696013824e-18,2.78567352001957e-09
5.41322093378822,0.0108357273644684,0.104094799891581,34.1562652694155,2.18290601372254,1.47746607870453,6.0000000000716,0.0109999999998338,0.104880884816223,71.296826129258,4.99672049058569,2.23533453661542,5.80632938725864,0.00392942957475023,0.0626851623173317,58.7552837980378,0.166220435049856,0.407701404277513,5.8621377749513,0.0104657946053357,0.10230246627201,117.355184307684,0.395167805813278,0.62862373946048,,,,7.96730910822787e-18,7.75997696013824e-18,2.78567352001957e-09
5.4424998214369,0.0117728416614593,0.108502726516246,33.5760947846815,2.75730333555027,1.66051297361697,6.00000000007601,0.0119999999998019,0.109544511500129,69.8046785311031,6.68614672893791,2.58575844365592,5.82394795229143,0.00409568110910264,0.0639975086163723,58.8105676382296,0.205706044615923,0.453548282563084,5.8499511556947,0.0113660964040731,0.106611896165827,117.43287363522,0.515971637840744,0.718311657876123,,,,5.93921942662924e-18,7.75997696013824e-18,2.78567352001957e-09
5.47215145325368,0.0126964985433649,0.112678740423227,33.0829050219176,3.40619855762629,1.84558894600783,6.00000000008625,0.0129999999997629,0.114017542508874,68.478433951258,8.66785171484126,2.94412155232104,5.83841063301948,0.0042580516745556,0.0652537483563634,58.8827550612017,0.249608429172136,0.499608275724227,5.83783881930367,0.0122582170938449,0.110716832929076,117.527002863526,0.6546364341427,0.809096059898143,,,,4.37813031160143e-18,7.75997696013824e-18,2.78567352001957e-09
5.50213434964215,0.0136058104075702,0.116643947153593,32.673084978002,4.12902153215204,2.03199939275386,6.00000000008944,0.0139999999997263,0.118321595660836,67.3221216669435,10.946046800208,3.30848104123449,5.85045783382801,0.00441757504613936,0.0664648406764009,58.9688803806598,0.297873340637535,0.545777739228649,5.82580173692871,0.013142236663405,0.114639594658237,117.646255861278,0.811146888067909,0.900636934656751,,,,3.18517120708799e-18,7.75997696013824e-18,2.78567352001957e-09
5.53240602420313,0.0145000105337851,0.120415989527077,32.3431220713646,4.92456011535241,2.21913499259338,6.00000000008797,0.0149999999996807,0.122474487137855,66.334145862587,13.5215804252487,3.67717016539195,5.86066339295148,0.00457496079798389,0.0676384565020809,59.0665882126536,0.350425848559747,0.591967776622805,5.81384047918208,0.0140182352396548,0.118398628537897,117.792007161295,0.98537709749274,0.992661622856822,,,,2.27899591906404e-18,7.75997696013824e-18,2.78567352001957e-09
5.56292439005532,0.0153784505817022,0.124009880984147,32.0895952257516,5.79104273122559,2.40645854550324,6.00000000010899,0.0159999999996308,0.126491106405276,65.5101959970727,16.3923407746658,4.04874558038237,5.86947143197439,0.00473070392914302,0.0687801128898682,59.174048593283,0.407172840009442,0.638100963805448,5.80195545068135,0.0148862930288074,0.122009397297124,117.96259607903,1.17710618052904,1.08494524310171,,,,1.59211197213774e-18,7.75997696013824e-18,2.78567352001957e-09
5.59364843843416,0.0162405974055826,0.127438602493839,31.9091710864906,6.72621464670493,2.59349467836449,6.0000000001015,0.0169999999995784,0.130384048102436,64.8446937041752,19.5536234401482,4.42194792372639,5.87721978392196,0.00488515237890046,0.0698938651020278,59.2897925107997,0.468005187255562,0.684109046319051,5.79014680197982,0.0157464902554922,0.125485020044196,118.155340673402,1.3860304415726,1.17729794086824,,,,1.07478806865196e-18,7.75997696013824e-18,2.78567352001957e-09
5.62453855516472,0.017086029330345,0.130713539200593,31.7986017703494,7.72740827801392,2.77982162701385,6.00000000011671,0.0179999999995312,0.13416407864824,64.3315182438619,22.9984681654147,4.79567181585799,5.884164147579,0.00503855376794142,0.0709827709232418,59.4126461877946,0.532799997637305,0.72993150201735,5.77841448334067,0.0165989071074331,0.128836745951739,118.367453140563,1.61177381956927,1.26955654445529,,,,6.8356852708249e-19,7.75997696013824e-18,2.78567352001957e-09
5.65555665681257,0.0179144319949487,0.133844805633049,31.7547233511809,8.79160784114929,2.96506455935605,6.00000000010602,0.0189999999994967,0.137840487519076,63.9643588753698,26.717967821035,5.16894262117843,5.89050180909587,0.00519108912623221,0.0720492132242414,59.5416905053091,0.601422812335181,0.775514546823708,5.76675853874049,0.017443623692533,0.132074311251405,118.596367238804,1.8538971418167,1.3615789150162,,,,3.90035463053823e-19,7.75997696013824e-18,2.78567352001957e-09
5.68666623751335,0.0187255938468517,0.136841491686008,31.7744546940146,9.91550865211248,3.14889006669215,6.00000000012938,0.0199999999994219,0.141421356235266,63.7369043867502,30.7015519521652,5.54089811782938,5.89637777659085,0.00534288792440784,0.0730950608756011,59.6761513120926,0.673729472933214,0.820810253915736,5.7551787338926,0.018280719978649,0.135206212796044,118.839871052153,2.11190704034482,1.45324018673611,,,,1.69204819885827e-19,7.75997696013824e-18,2.78567352001957e-09
5.71783237134955,0.0195194013578496,0.139711851171794,31.8547964395003,11.0955713738572,3.33100155716824,6.00000000012799,0.0209999999993669,0.14491376745971,63.6429056935697,34.9372470051353,5.91077380764442,5.90190351417093,0.00549404712305703,0.0741218397171645,59.8154185476438,0.749568184815035,0.865776059275743,5.7436749224995,0.0191102757603598,0.138239921008223,119.096081454431,2.38526415778926,1.54443004302211,,,,4.02586695319672e-21,7.75997696013824e-18,2.78567352001957e-09
5.74902169281901,0.0202958340223517,0.142463448022122,31.9928300428025,12.3280714970633,3.51113535726882,6.00000000013121,0.0219999999992595,0.148323969739417,63.6762487764174,39.4119144320089,6.27789092227708,5.90715999951227,0.0056446370357167,0.075130799514691,59.9589600186503,0.82878111160902,0.910374160227003,5.73224673284076,0.0199323706041064,0.141182047740166,119.363449543598,2.67339131608153,1.63505086039595,,,,-1.20302377189643e-19,7.75997696013824e-18,2.78567352001957e-09
5.78020236656434,0.0210549591920995,0.145103270783603,32.1857168228659,13.6091443340428,3.68905737743978,6.00000000012401,0.0229999999991575,0.151657508878253,63.830955913169,44.1114685773816,6.64164652607933,5.91221030326553,0.00579471198219186,0.0761230056040344,60.1063357052494,0.911206094669862,0.954571157468034,5.72089393736909,0.0207470838240025,0.144038480358557,119.640678325528,2.9756807805909,1.72501616821145,,,,-2.13962987777249e-19,7.75997696013824e-18,2.78567352001957e-09
5.81134405224712,0.021796926795807,0.147637823052926,32.4306969967259,14.934825793564,3.86456023288084,6.00000000014215,0.0239999999991091,0.154919333845421,64.1011942976259,49.0210751649217,7.00150520709095,5.91710189508885,0.00594431353705156,0.0770993744271091,60.2571601030948,0.996678038054632,0.998337637302447,5.70961632040347,0.0215544944422711,0.146814489892078,119.926674244911,3.29150114490104,1.81424947151736,,,,-2.85126106567579e-19,7.75997696013824e-18,2.78567352001957e-09
5.84241786663633,0.0225219639870999,0.150073195431762,32.7250887008564,16.3010891958976,4.03746073614315,6.00000000011577,0.0249999999991122,0.158113883005611,64.4813003471275,54.1253319512246,7.35699204507009,5.92186764472046,0.00609347140759168,0.0780606905400643,60.4111216370269,1.0850303357842,1.0416478943406,5.69841342839069,0.022354681137577,0.149514819123647,120.220508138716,3.62020365914516,1.90268327872643,,,,-3.37936008365395e-19,7.75997696013824e-18,2.78567352001957e-09
5.87339634534817,0.0232303697600162,0.152415123134209,33.0662869712395,17.7038783778128,4.20759769676389,6.00000000014215,0.0259999999990675,0.161245154963079,64.9657378265602,59.4084321516548,7.70768656288349,5.92653317270039,0.00624220968734951,0.0790076558780825,60.5679319290123,1.17609586884344,1.08447953823179,5.68728489632362,0.0231477222328138,0.15214375515549,120.521377529655,3.96112793126806,1.99025825742994,,,,-3.77602638639539e-19,7.75997696013824e-18,2.78567352001957e-09
