spt_Gin_1,spt_Gin_2,spt_Gin_3,spt_k_1,spt_k_2,spt_k_3,spt_Npatch_1,spt_Npatch_2,spt_Npatch_3,spt_Nisg_1,spt_Nisg_2,spt_Nisg_3,spt_Ninsulin_1,spt_Ninsulin_2,spt_Ninsulin_3,spt_S_1,spt_S_2,spt_S_3,spt_I_1,spt_I_2,spt_I_3,meta_spt_Gin_1,meta_spt_Gin_2,meta_spt_Gin_3,meta_spt_k_1,meta_spt_k_2,meta_spt_k_3,meta_spt_Npatch_1,meta_spt_Npatch_2,meta_spt_Npatch_3,meta_spt_Nisg_1,meta_spt_Nisg_2,meta_spt_Nisg_3,meta_spt_Ninsulin_1,meta_spt_Ninsulin_2,meta_spt_Ninsulin_3,meta_spt_S_1,meta_spt_S_2,meta_spt_S_3,meta_spt_I_1,meta_spt_I_2,meta_spt_I_3
2.55550000657053,0.000200000000363942,0.0141421356365983,9.99999864400941,0.00499999994054205,0.0707106776982236,5.99997288020141,0.0999999762168347,0.31622772841235,299.999993728305,0.999999997799788,0.999999998899894,1.79999728801905e-06,9.99999999999995e-09,9.99999999999997e-05,34.0000000000039,0.000100000000000001,0.01,25,0.0001,0.01,2.55549896563127,0.000699999965794944,0.0264575124642311,10.0000000481789,0.00499999999912945,0.070710678112499,6.00000096356658,0.0999999996517786,0.316227765466251,300.0000003891,0.999999999946005,0.999999999973002,1.80000009636209e-06,1e-08,0.0001,34.0000000000411,9.99999999999999e-05,0.01,25,0.0001,0.01
2.55549999722079,0.000199999999788385,0.0141421356162492,9.99999728801881,0.00999999976216821,0.0999999988108411,5.99994576040281,0.199999904867339,0.447213489138397,299.99998745661,1.99999999119915,1.41421355926153,1.79999457603811e-06,1.99999999999998e-08,0.000141421356237309,33.398972283403,2.61820097004519,1.61808558798513,25.0000000000014,0.000138516435986159,0.0117693005733629,2.57592559518687,0.000949994792118863,0.0308219855317412,10.0000000963577,0.00999999999651778,0.0999999999825889,6.00000192713316,0.199999998607114,0.447213593942664,300.0000007782,1.99999999978402,1.41421356229673,1.80000019272417e-06,2e-08,0.00014142135623731,33.3989776189977,2.78020093368542,1.66739345497259,25.0000000000151,0.000138516435986159,0.0117693005733629
2.55550001156861,0.000200000000649951,0.0141421356467102,9.99999594067744,0.0149999994659523,0.122474484958918,5.99991881356976,0.299999786381016,0.547722362498571,299.999981211943,2.99999998022509,1.73205080186035,1.79999188135566e-06,2.99999999999995e-08,0.000173205080756886,33.3388562437083,2.68169196534782,1.63758723900372,24.7790339658589,0.354023439953819,0.594998689035378,2.59775955254232,0.00119998459030457,0.0346407937308683,10.0000001435073,0.014999999992176,0.122474487107218,6.00000287006686,0.299999996870411,0.547722554648255,300.00000115902,2.9999999995147,1.73205080742878,1.8000002870251e-06,3e-08,0.000173205080756888,33.7065431598794,2.94251033801644,1.7153746931841,24.7790365157038,0.375920066624978,0.613123206725188
2.55550000049176,0.000200000000031441,0.0141421356248426,9.99999460434627,0.0199999990534086,0.141421352890604,5.99989208695176,0.399999621363664,0.632455232695298,299.999975028738,3.99999996494424,1.99999999123606,1.79998920869361e-06,3.99999999999991e-08,0.000199999999999998,33.3328294145521,2.71537280771781,1.64783882941197,24.6464493630056,0.493668105492506,0.702615190194822,2.61974692881466,0.00144951680094282,0.0380725202861962,10.0000001896884,0.0199999999861145,0.141421356188217,6.00000379312298,0.399999994445885,0.632455527642763,300.000001531523,3.99999999913871,1.99999999978468,1.80000037922152e-06,4e-08,0.0002,34.1303345839075,3.07599534981295,1.75385157576488,24.7816221359749,0.547533454445603,0.739955035421479
2.55549999509809,0.000199999999714475,0.0141421356136361,9.99999325440485,0.0249999985208553,0.158113878330953,5.99986508812962,0.499999408342456,0.707106362821362,299.999968502303,4.99999994474778,2.23606796514502,1.79998650881104e-06,4.99999999999986e-08,0.000223606797749976,33.3322128569041,2.74832916262432,1.65780854220996,24.5779412461987,0.544044157836523,0.737593490912523,2.64504388728912,0.00169825197616665,0.041209852901541,10.0000002352062,0.0249999999783437,0.158113882939936,6.00000464176706,0.499999991337672,0.707106775061357,300.000001895761,4.99999999865671,2.23606797719942,1.80000046940171e-06,5e-08,0.000223606797749979,34.5685444439796,3.20867017264041,1.79127612964624,24.938733589161,0.638901086801417,0.799312884170784
2.5555000064702,0.000200000000321176,0.0141421356350862,9.99999193603449,0.0299999978781229,0.173205074631556,5.99983872072954,0.599999151249596,0.774596121375259,299.999962383953,5.99999992082125,2.44948972662088,1.79998387207067e-06,5.99999999999979e-08,0.000244948974278314,33.3321370294656,2.78123556184762,1.66770367926908,24.5434606039963,0.57009027604192,0.755043227929315,2.67592769662877,0.00194594053303034,0.0441128159725758,10.0000002787008,0.0299999999688752,0.173205080667038,6.00000556926375,0.599999987550337,0.77459666120526,300.000002251276,5.99999999806931,2.44948974238908,1.8000005571208e-06,6e-08,0.000244948974278318,35.0676785317781,3.34090605552784,1.82781455720427,25.178368504916,0.711795721653516,0.843679869176405
2.55550000236659,0.000200000000132136,0.0141421356284027,9.99999063914622,0.0349999971261476,0.187082861658003,5.99981278298541,0.699998850459667,0.836659339552047,299.99995648894,6.99999989313626,2.64575129086924,1.79998127829459e-06,6.99999999999972e-08,0.000264575131106454,33.332116086493,2.8141372341112,1.67753904100954,24.5261926735153,0.589948831699162,0.768081266337854,2.71340026915619,0.0021923660684672,0.0468227088971495,10.0000003219914,0.034999999957717,0.187082869225691,6.00000646079862,0.699999983087116,0.836660016426694,300.000002839571,6.99999999738011,2.64575131056948,1.80000064375773e-06,6.99999999999999e-08,0.000264575131106459,35.673491638163,3.47262325887148,1.86349758756793,25.481687634493,0.781751129719237,0.884166912816373
2.55550000038307,0.000200000000023413,0.0141421356245587,9.99998931492352,0.03999999625104,0.1999999906276,5.99978629854941,0.79999850041675,0.894426352707002,299.99995045229,7.99999986091107,2.82842710015851,1.79997862984956e-06,7.99999999999964e-08,0.000282842712474613,33.3320992891605,2.84703838481936,1.6873169189039,24.5175508803429,0.608254976070212,0.779907030401837,2.75724168473787,0.00243732663801485,0.0493692884090388,10.0000003637915,0.0399999999448809,0.199999999862202,6.00000727104543,0.799999977952637,0.894427178675065,300.000002875412,7.99999999657895,2.82842712414143,1.80000072787429e-06,8.00000000000001e-08,0.000282842712474619,36.4084982314135,3.60373596690176,1.89835085453184,25.8560738200937,0.851767371704916,0.922912439890652
2.55550000054665,0.000200000000046436,0.0141421356253727,9.99998801117834,0.0449999952678697,0.212132023202226,5.99976022365027,0.899998107148528,0.948682300429669,299.999944005269,8.99999982318826,2.99999997053138,1.79997602235937e-06,8.99999999999953e-08,0.000299999999999992,33.3320845462419,2.87993953188996,1.69703845916643,24.5132238011029,0.626172709620035,0.791310754141529,2.80845144260778,0.00268063724640372,0.0517748708004542,10.0000004040409,0.044999999930377,0.212132034191861,6.00000811537645,0.899999972150705,0.948683283372647,300.000003786268,8.99999999568008,2.99999999928001,1.80000080948035e-06,8.99999999999999e-08,0.0003,37.271185534866,3.73416169180086,1.93239791238783,26.3135557715407,0.922075510638735,0.960247629853224
2.55549999922786,0.000199999999948814,0.0141421356219213,9.99998673831412,0.0499999941835558,0.223606784744014,5.99973476635414,0.999997673423265,0.999998836710956,299.999938149452,9.99999978299147,3.16227762585632,1.7999734766314e-06,9.99999999999943e-08,0.000316227766016829,33.332069023212,2.91284063466377,1.70670461259814,24.5110549073383,0.643993319546343,0.802491943602142,2.86878428282621,0.00292213332028781,0.0540567601719508,10.0000004448901,0.0499999999142141,0.223606797558156,6.00000886609204,0.999999965686381,0.99999998284319,300.000002982496,9.99999999467691,3.16227765932672,1.80000088645933e-06,9.99999999999998e-08,0.000316227766016838,38.279265034007,3.86382654411492,1.96566185904771,26.8594160859915,0.992451510232821,0.996218605644775
2.55550000656378,0.000200000000363942,0.0141421356365983,9.99998541820404,0.054999992965142,0.234520772992803,5.99970836414643,1.0999971860575,1.04880750667484,299.999932242561,10.9999997384941,3.3166247509319,1.79997083641146e-06,1.09999999999993e-07,0.00033166247903553,33.3320541381737,2.94574171243572,1.71631632062267,24.5099645254903,0.661789638282609,0.813504541033797,2.94013873435146,0.00316166636618466,0.056228696998816,10.0000004824163,0.0549999998964008,0.234520787770297,6.00000960125005,1.0999999585615,1.04880882841512,300.000003624123,10.9999999935739,3.31662478938662,1.80000096199782e-06,1.1e-07,0.00033166247903554,39.4659311290965,3.99266310763156,1.99816493504204,27.5029784302995,1.06268245577324,1.0308649066552
2.55549999722121,0.000199999999788385,0.0141421356162492,9.99998412575578,0.0599999916453902,0.244948957224541,5.99968251518327,1.19999665815624,1.09544358967326,299.999926464791,11.9999996903827,3.46410157044835,1.79996825151552e-06,1.19999999999992e-07,0.000346410161513763,33.3320395207221,2.97864281604594,1.72587450761808,24.5094139750977,0.679579879771977,0.82436635046075,3.02420625752161,0.00339911657386108,0.058301943139668,10.0000005205606,0.0599999998769419,0.244948974027126,6.00001036243735,1.19999995077907,1.09544509254415,300.000003726329,11.9999999923681,3.46410161403618,1.80000104159189e-06,1.2e-07,0.000346410161513776,40.8690316484812,4.12061430283903,2.02992963002145,28.2610926514974,1.13262342557031,1.06424782150132
2.55550001156847,0.000200000000649951,0.0141421356467102,9.99998283958991,0.0649999902159089,0.254950956491457,5.99965679187119,1.29999608636389,1.14017370885488,299.999920447858,12.9999996371383,3.60555122514413,1.79996567918366e-06,1.29999999999991e-07,0.000360555127546386,33.3320247707769,3.01154382248476,1.73538002249789,24.5091330580205,0.697368594003905,0.835085980006793,3.12224729108741,0.0036343708849584,0.0602857436294718,10.000000555429,0.0649999998558619,0.254950975396961,6.00001103156809,1.29999994234664,1.14017539981647,300.00000539957,12.9999999910605,3.60555127422431,1.80000111274221e-06,1.3e-07,0.000360555127546399,42.5227622586425,4.24762856601133,2.06097757532956,29.1559458917129,1.20218155619448,1.09644040248181
