network_Gin_1,network_Gin_2,network_Gin_3,network_cAMP_1,network_cAMP_2,network_cAMP_3,network_Ca_1,network_Ca_2,network_Ca_3,network_S_1,network_S_2,network_S_3,network_I_1,network_I_2,network_I_3,meta_network_Gin_1,meta_network_Gin_2,meta_network_Gin_3,meta_network_cAMP_1,meta_network_cAMP_2,meta_network_cAMP_3,meta_network_Ca_1,meta_network_Ca_2,meta_network_Ca_3,meta_network_S_1,meta_network_S_2,meta_network_S_3,meta_network_I_1,meta_network_I_2,meta_network_I_3
2.5555,2e-12,1.41421356237309e-06,0.0013,1e-12,1e-06,0.000100000000000007,1e-12,1e-06,34,0.0001,0.01,25,0.0001,0.01,2.55549889775269,0.000599999970703126,0.0244948968298118,0.00130000000001574,9.99999999999992e-13,9.99999999999996e-07,0.000100000000273043,9.9999999999775e-13,9.99999999998875e-07,34.0000000000399,0.0001,0.01,25,0.0001,0.01
2.5555,2e-12,1.41421356237309e-06,0.00119566666666667,1.11111123912222e-12,1.05409261411046e-06,0.000100000000000016,1.25147928994096e-12,1.11869535171152e-06,33.9999999999995,0.115699999999991,0.340147027033885,25,0.000138516435986159,0.0117693005733629,2.57592577913112,0.000849994889862265,0.0291546718359556,0.00102900000002092,1.11111123912226e-12,1.05409261411048e-06,0.00010000000041064,1.25147928993547e-12,1.11869535170906e-06,34.0000000928625,0.115699999999698,0.340147027033456,25.0000000000146,0.000138516435986159,0.0117693005733629
2.5555,2e-12,1.41421356237309e-06,0.00116232863888889,1.12345695649686e-12,1.05993252450185e-06,9.5987179487212e-05,1.31500657481158e-12,1.14673736086847e-06,33.9999999996168,0.144771005916772,0.380487852521959,24.9999999999993,0.0157731455449809,0.125591184184961,2.5977596631545,0.00109998474630528,0.0331660179446565,0.000940106298447822,5.40760635905018e-12,2.32542605968244e-06,8.95769235556101e-05,1.31500657480319e-12,1.14673736086481e-06,34.0000001396047,0.144771005916353,0.380487852521408,25.0000000341505,0.0157731455449384,0.125591184184792
2.5555,2e-12,1.41421356237309e-06,0.00115193583796296,1.12482871460558e-12,1.06057942399689e-06,9.26985373931933e-05,1.33104363029107e-12,1.15370864185507e-06,32.6356410255378,0.152114760048039,0.39001892267945,24.9999999706965,0.0314236667276017,0.177267218423491,2.61974695972325,0.00134951699416176,0.0367357726768032,0.000912920940250573,1.31441804168559e-11,3.62549036915779e-06,8.09463964469023e-05,1.33738112949468e-12,1.15645195727911e-06,30.4561540185659,0.152114760087771,0.390018922730386,25.0000000677473,0.0314236667273754,0.177267218422853
2.5555,2e-12,1.41421356237309e-06,0.00114883150848766,1.1249811360565e-12,1.0606512791943e-06,9.06544932336577e-05,1.33508383960085e-12,1.15545828120311e-06,31.5175027141398,0.153968643661876,0.392388383698952,24.4983974856562,0.0402544224370636,0.20063504787814,2.6450423175421,0.00159825128833647,0.0399781351282982,0.000906927054579199,2.37916543764496e-11,4.87766894904212e-06,7.55855420251265e-05,1.36237016689818e-12,1.16720613727747e-06,27.5217747604021,0.154701258567429,0.393320808713993,23.6971154785141,0.0402544224368897,0.200635047877707
2.5555,2e-12,1.41421356237309e-06,0.00114797670074589,1.1249980729024e-12,1.06065926333691e-06,8.95130738663692e-05,1.33609961319256e-12,1.15589775204927e-06,30.8225276996791,0.154435691857734,0.392983068156548,23.8365155837789,0.0441937994499514,0.2102232133946,2.67592603303924,0.0018459397437677,0.0429644008891978,0.000908321034887485,3.66574303626694e-11,6.05453799745855e-06,7.26745821863502e-05,1.40152277250664e-12,1.18385927056667e-06,25.6990844786949,0.157589991372811,0.396976058941608,21.9668573269369,0.0442928228766943,0.210458601336924
2.5555,2e-12,1.41421356237309e-06,0.00114778174920696,1.12499995508283e-12,1.06066015060566e-06,8.89094869618726e-05,1.33635457277257e-12,1.15600803317822e-06,30.4344451147912,0.15455311528522,0.393132439879006,23.2500695752707,0.0457383612724393,0.213865287675301,2.71412399685699,0.00209236440242461,0.0457423698820318,0.000912619144191657,5.0932875607678e-11,7.13672723366096e-06,7.12727138192574e-05,1.45645722042748e-12,1.20683769431829e-06,24.7093575366434,0.162116032208925,0.402636352319217,20.4316213856421,0.046362756558896,0.215320125763701
2.5555,2e-12,1.41421356237309e-06,0.00114776175754815,1.12500016429555e-12,1.06066024922949e-06,8.86001953735225e-05,1.33641848899322e-12,1.15603567807971e-06,30.2292255669223,0.154582588612519,0.393169923331527,22.8141689693243,0.0462963409438304,0.215165845207436,2.76111552216404,0.00233732655151035,0.0483459052196807,0.000918578220789491,6.59944483910167e-11,8.12369671953703e-06,7.0737092853015e-05,1.52480861642512e-12,1.23483141214707e-06,24.232722555002,0.168466454524933,0.410446652471345,19.3001333004012,0.0481868599226983,0.219515056255142
2.5555,2e-12,1.41421356237309e-06,0.00114777758975563,1.12500018756254e-12,1.06066026019765e-06,8.84447806693897e-05,1.33643449821004e-12,1.15604260224701e-06,30.1240664270963,0.154589977327767,0.393179319557586,22.5207705041324,0.0464868054766104,0.215607990289345,2.81827824476888,0.00258063703176338,0.0507999707850643,0.000926055595203967,8.14470021864123e-11,9.02479928787407e-06,7.06984808771805e-05,1.60295173170982e-12,1.26607730084297e-06,24.0506122491385,0.176367877198437,0.419961756828449,18.5591560422484,0.050560231210578,0.224856023291745
2.5555,2e-12,1.41421356237309e-06,0.001147794115205,1.12500019015316e-12,1.06066026141888e-06,8.83676822483566e-05,1.33643850562698e-12,1.15604433549366e-06,30.0712254276061,0.154591827993158,0.393181673012817,22.3354093771406,0.0465491710525475,0.215752569052022,2.88694933309444,0.0028221309913872,0.0531237328450025,0.000935264395949242,9.7061774805721e-11,9.85199344324391e-06,7.09667782910652e-05,1.68750740034524e-12,1.29904095406775e-06,24.0374874840985,0.185401228884186,0.430582429836827,18.1217165064286,0.0537363640389172,0.231811052452029
