0	9.16666666667	52.0
1	9.26767676768	60.0
2	9.36868686869	68.0
3	9.4696969697	76.0
4	9.57070707071	84.0
5	9.67171717172	92.0
6	9.77272727273	100.0
7	9.87373737374	108.0
8	9.97474747475	116.0
9	10.0757575758	124.0
10	10.1767676768	132.0
11	10.2777777778	140.0
12	10.6060606061	149.090909091
13	10.9343434343	158.181818182
14	11.2626262626	167.272727273
15	11.5909090909	176.363636364
16	11.9191919192	185.454545455
17	12.2474747475	194.545454545
18	12.5757575758	203.636363636
19	12.904040404	212.727272727
20	13.2323232323	221.818181818
21	13.5606060606	230.909090909
22	13.8888888889	240.0
23	14.101010101	238.363636364
24	14.3131313131	236.727272727
25	14.5252525253	235.090909091
26	14.7373737374	233.454545455
27	14.9494949495	231.818181818
28	15.1616161616	230.181818182
29	15.3737373737	228.545454545
30	15.5858585859	226.909090909
31	15.797979798	225.272727273
32	16.0101010101	223.636363636
33	16.2222222222	222.0
34	16.3636363636	223.636363636
35	16.5050505051	225.272727273
36	16.6464646465	226.909090909
37	16.7878787879	228.545454545
38	16.9292929293	230.181818182
39	17.0707070707	231.818181818
40	17.2121212121	233.454545455
41	17.3535353535	235.090909091
42	17.4949494949	236.727272727
43	17.6363636364	238.363636364
44	17.7777777778	240.0
45	17.8585858586	241.818181818
46	17.9393939394	243.636363636
47	18.0202020202	245.454545455
48	18.101010101	247.272727273
49	18.1818181818	249.090909091
50	18.2626262626	250.909090909
51	18.3434343434	252.727272727
52	18.4242424242	254.545454545
53	18.5050505051	256.363636364
54	18.5858585859	258.181818182
55	18.6666666667	260.0
56	18.6767676768	262.727272727
57	18.6868686869	265.454545455
58	18.696969697	268.181818182
59	18.7070707071	270.909090909
60	18.7171717172	273.636363636
61	18.7272727273	276.363636364
62	18.7373737374	279.090909091
63	18.7474747475	281.818181818
64	18.7575757576	284.545454545
65	18.7676767677	287.272727273
66	18.7777777778	290.0
67	18.7373737374	294.545454545
68	18.696969697	299.090909091
69	18.6565656566	303.636363636
70	18.6161616162	308.181818182
71	18.5757575758	312.727272727
72	18.5353535354	317.272727273
73	18.4949494949	321.818181818
74	18.4545454545	326.363636364
75	18.4141414141	330.909090909
76	18.3737373737	335.454545455
77	18.3333333333	340.0
78	18.2424242424	342.727272727
79	18.1515151515	345.454545455
80	18.0606060606	348.181818182
81	17.9696969697	350.909090909
82	17.8787878788	353.636363636
83	17.7878787879	356.363636364
84	17.696969697	359.090909091
85	17.6060606061	361.818181818
86	17.5151515152	364.545454545
87	17.4242424242	367.272727273
88	17.3333333333	370.0
89	17.196969697	371.363636364
90	17.0606060606	372.727272727
91	16.9242424242	374.090909091
92	16.7878787879	375.454545455
93	16.6515151515	376.818181818
94	16.5151515152	378.181818182
95	16.3787878788	379.545454545
96	16.2424242424	380.909090909
97	16.1060606061	382.272727273
98	15.9696969697	383.636363636
99	15.8333333333	385.0
100	15.7474747475	383.636363636
101	15.6616161616	382.272727273
102	15.5757575758	380.909090909
103	15.4898989899	379.545454545
104	15.404040404	378.181818182
105	15.3181818182	376.818181818
106	15.2323232323	375.454545455
107	15.1464646465	374.090909091
108	15.0606060606	372.727272727
109	14.9747474747	371.363636364
110	14.8888888889	370.0
111	14.7474747475	367.090909091
112	14.6060606061	364.181818182
113	14.4646464646	361.272727273
114	14.3232323232	358.363636364
115	14.1818181818	355.454545455
116	14.0404040404	352.545454545
117	13.898989899	349.636363636
118	13.7575757576	346.727272727
119	13.6161616162	343.818181818
120	13.4747474747	340.909090909
121	13.3333333333	338.0
122	13.2323232323	333.636363636
123	13.1313131313	329.272727273
124	13.0303030303	324.909090909
125	12.9292929293	320.545454545
126	12.8282828283	316.181818182
127	12.7272727273	311.818181818
128	12.6262626263	307.454545455
129	12.5252525253	303.090909091
130	12.4242424242	298.727272727
131	12.3232323232	294.363636364
132	12.2222222222	290.0
133	12.1414141414	285.454545455
134	12.0606060606	280.909090909
135	11.9797979798	276.363636364
136	11.898989899	271.818181818
137	11.8181818182	267.272727273
138	11.7373737374	262.727272727
139	11.6565656566	258.181818182
140	11.5757575758	253.636363636
141	11.4949494949	249.090909091
142	11.4141414141	244.545454545
143	11.3333333333	240.0
144	11.303030303	236.363636364
145	11.2727272727	232.727272727
146	11.2424242424	229.090909091
147	11.2121212121	225.454545455
148	11.1818181818	221.818181818
149	11.1515151515	218.181818182
150	11.1212121212	214.545454545
151	11.0909090909	210.909090909
152	11.0606060606	207.272727273
153	11.0303030303	203.636363636
154	11.0	200.0
155	10.9595959596	197.272727273
156	10.9191919192	194.545454545
157	10.8787878788	191.818181818
158	10.8383838384	189.090909091
159	10.797979798	186.363636364
160	10.7575757576	183.636363636
161	10.7171717172	180.909090909
162	10.6767676768	178.181818182
163	10.6363636364	175.454545455
164	10.595959596	172.727272727
165	10.5555555556	170.0
166	10.5050505051	167.818181818
167	10.4545454545	165.636363636
168	10.404040404	163.454545455
169	10.3535353535	161.272727273
170	10.303030303	159.090909091
171	10.2525252525	156.909090909
172	10.202020202	154.727272727
173	10.1515151515	152.545454545
174	10.101010101	150.363636364
175	10.0505050505	148.181818182
176	10.0	146.0
177	9.94949494949	143.636363636
178	9.89898989899	141.272727273
179	9.84848484848	138.909090909
180	9.79797979798	136.545454545
181	9.74747474747	134.181818182
182	9.69696969697	131.818181818
183	9.64646464646	129.454545455
184	9.59595959596	127.090909091
185	9.54545454545	124.727272727
186	9.49494949495	122.363636364
187	9.44444444444	120.0
188	9.38383838384	118.545454545
189	9.32323232323	117.090909091
190	9.26262626263	115.636363636
191	9.20202020202	114.181818182
192	9.14141414141	112.727272727
193	9.08080808081	111.272727273
194	9.0202020202	109.818181818
195	8.9595959596	108.363636364
196	8.89898989899	106.909090909
197	8.83838383838	105.454545455
198	8.77777777778	104.0
199	8.73737373737	102.272727273
200	8.69696969697	100.545454545
201	8.65656565657	98.8181818182
202	8.61616161616	97.0909090909
203	8.57575757576	95.3636363636
204	8.53535353535	93.6363636364
205	8.49494949495	91.9090909091
206	8.45454545455	90.1818181818
207	8.41414141414	88.4545454545
208	8.37373737374	86.7272727273
209	8.33333333333	85.0
