5.11111111111	34
5.19444444444	57.066
5.27777777778	57.6171
5.55555555556	76.4694238888
5.83333333333	96.8272325278
6.41666666667	146.575814315
7.0	181.338219946
7.38888888889	200.67904251
7.77777777778	192.850963911
8.11111111111	180.712652657
8.44444444444	186.813976981
8.77777777778	193.213435989
9.11111111111	204.977420591
9.25	199.067918614
9.38888888889	192.186508599
9.47222222222	179.367865643
9.55555555556	183.405908019
9.61111111111	184.011021816
9.66666666667	188.816479655
9.66666666667	187.736674373
9.66666666667	188.224395439
9.61111111111	187.872291679
9.55555555556	191.587447927
9.52777777778	194.415330738
9.5	196.654031127
9.47222222222	198.391926458
9.44444444444	199.70413749
9.33333333333	200.654516866
9.22222222222	200.802339336
9.05555555556	200.267988436
8.88888888889	198.82379017
8.77777777778	196.606221645
8.66666666667	194.061288398
8.5	191.238095138
8.33333333333	187.848380868
8.25	183.977123737
8.16666666667	180.191555177
7.97222222222	176.4788219
7.77777777778	172.167998615
7.61111111111	167.348798823
7.44444444444	162.262479
7.30555555556	156.94910715
7.16666666667	151.607741077
7.02777777778	146.242579916
6.88888888889	140.857192928
6.79166666667	135.454613989
6.69444444444	130.284921891
6.59722222222	125.313183607
6.5	120.509706066
6.38888888889	115.849250156
6.27777777778	111.227862633
6.16666666667	106.639683238
6.05555555556	102.079730752
5.97222222222	97.5437711394
5.88888888889	93.1932054684
5.80555555556	89.0002246482
5.72222222222	84.941190951
5.69444444444	80.9960123083
5.66666666667	77.477610462
5.63888888889	74.3219688928
5.61111111111	71.4746735589
5.59722222222	68.889472525
5.58333333333	66.6095516463
5.56944444444	64.5891188993
5.55555555556	62.7892510644
5.54166666667	61.1768634047
5.52777777778	59.7238338941
5.51388888889	58.40625881
5.5	57.2038199885
5.47222222222	56.0992469902
5.44444444444	54.9953599417
5.41666666667	53.8920559504
5.38888888889	52.7892475578
5.38888888889	51.6868604242
5.38888888889	50.7498313606
5.38888888889	49.9533566565
5.38888888889	49.276353158
5.36111111111	48.7009001843
5.33333333333	48.0467651567
5.30555555556	47.3257503831
5.27777777778	46.5478878257
5.27777777778	45.7217046519
5.27777777778	45.0194489541
5.27777777778	44.422531611
5.27777777778	43.9151518694
5.27777777778	43.483879089
5.27777777778	43.1172972256
5.27777777778	42.8057026418
5.27777777778	42.5408472455
5.27777777778	42.3157201587
5.27777777778	42.1243621349
5.27777777778	41.9617078147
5.27777777778	41.8234516425
5.27777777778	41.7059338961
5.27777777778	41.6060438117
5.27777777778	41.52113724
5.27777777778	41.448966654
5.26388888889	41.3876216559
5.25	41.2529784075
5.23611111111	41.0560316464
5.22222222222	40.8061268994
5.22222222222	40.5112078645
5.22222222222	40.2605266848
5.22222222222	40.0474476821
5.22222222222	39.8663305298
5.19444444444	39.7123809503
5.16666666667	39.4165238077
5.13888888889	39.0000452366
5.11111111111	38.4810384511
5.11111111111	37.8748826834
5.11111111111	37.3596502809
5.11111111111	36.9217027388
5.11111111111	36.5494473279
5.08333333333	36.2330302287
5.05555555556	35.7990756944
5.02777777778	35.2652143403
5.0	34.6464321892
5.0	33.9554673609
5.0	33.3681472567
5.0	32.8689251682
5.0	32.444586393
5.0	32.083898434
5.0	31.7773136689
5.0	31.5167166186
5.0	31.2952091258
5.0	31.1069277569
5.0	30.9468885934
5.0	30.8108553044
5.0	30.6952270087
5.0	30.5969429574
5.0	30.5134015138
5.0	30.4423912867
5.0	30.3820325937
4.98611111111	30.3307277047
4.97222222222	30.204618549
4.95833333333	30.0149257666
4.94444444444	29.7711869016
4.94444444444	29.4815088663
4.94444444444	29.2352825364
4.94444444444	29.0259901559
