0	9.16666666667
1	9.19444444444
2	9.22222222222
3	9.25
4	9.27777777778
5	9.30555555556
6	9.33333333333
7	9.36111111111
8	9.38888888889
9	9.41666666667
10	9.44444444444
11	9.55
12	9.65555555556
13	9.76111111111
14	9.86666666667
15	9.97222222222
16	10.0777777778
17	10.1833333333
18	10.2888888889
19	10.3944444444
20	10.5
21	10.6611111111
22	10.8222222222
23	10.9833333333
24	11.1444444444
25	11.3055555556
26	11.4666666667
27	11.6277777778
28	11.7888888889
29	11.95
30	12.1111111111
31	12.2611111111
32	12.4111111111
33	12.5611111111
34	12.7111111111
35	12.8611111111
36	13.0111111111
37	13.1611111111
38	13.3111111111
39	13.4611111111
40	13.6111111111
41	13.75
42	13.8888888889
43	14.0277777778
44	14.1666666667
45	14.3055555556
46	14.4444444444
47	14.5833333333
48	14.7222222222
49	14.8611111111
50	15.0
51	15.1111111111
52	15.2222222222
53	15.3333333333
54	15.4444444444
55	15.5555555556
56	15.6666666667
57	15.7777777778
58	15.8888888889
59	16.0
60	16.1111111111
61	16.1777777778
62	16.2444444444
63	16.3111111111
64	16.3777777778
65	16.4444444444
66	16.5111111111
67	16.5777777778
68	16.6444444444
69	16.7111111111
70	16.7777777778
71	16.8666666667
72	16.9555555556
73	17.0444444444
74	17.1333333333
75	17.2222222222
76	17.3111111111
77	17.4
78	17.4888888889
79	17.5777777778
80	17.6666666667
81	17.7222222222
82	17.7777777778
83	17.8333333333
84	17.8888888889
85	17.9444444444
86	18.0
87	18.0555555556
88	18.1111111111
89	18.1666666667
90	18.2222222222
91	18.2444444444
92	18.2666666667
93	18.2888888889
94	18.3111111111
95	18.3333333333
96	18.3555555556
97	18.3777777778
98	18.4
99	18.4222222222
100	18.4444444444
101	18.4777777778
102	18.5111111111
103	18.5444444444
104	18.5777777778
105	18.6111111111
106	18.6444444444
107	18.6777777778
108	18.7111111111
109	18.7444444444
110	18.7777777778
111	18.7833333333
112	18.7888888889
113	18.7944444444
114	18.8
115	18.8055555556
116	18.8111111111
117	18.8166666667
118	18.8222222222
119	18.8277777778
120	18.8333333333
121	18.8277777778
122	18.8222222222
123	18.8166666667
124	18.8111111111
125	18.8055555556
126	18.8
127	18.7944444444
128	18.7888888889
129	18.7833333333
130	18.7777777778
131	18.7555555556
132	18.7333333333
133	18.7111111111
134	18.6888888889
135	18.6666666667
136	18.6444444444
137	18.6222222222
138	18.6
139	18.5777777778
140	18.5555555556
141	18.5222222222
142	18.4888888889
143	18.4555555556
144	18.4222222222
145	18.3888888889
146	18.3555555556
147	18.3222222222
148	18.2888888889
149	18.2555555556
150	18.2222222222
151	18.1777777778
152	18.1333333333
153	18.0888888889
154	18.0444444444
155	18.0
156	17.9555555556
157	17.9111111111
158	17.8666666667
159	17.8222222222
160	17.7777777778
161	17.7222222222
162	17.6666666667
163	17.6111111111
164	17.5555555556
165	17.5
166	17.4444444444
167	17.3888888889
168	17.3333333333
169	17.2777777778
170	17.2222222222
171	17.1666666667
172	17.1111111111
173	17.0555555556
174	17.0
175	16.9444444444
176	16.8888888889
177	16.8333333333
178	16.7777777778
179	16.7222222222
180	16.6666666667
181	16.6055555556
182	16.5444444444
183	16.4833333333
184	16.4222222222
185	16.3611111111
186	16.3
187	16.2388888889
188	16.1777777778
189	16.1166666667
190	16.0555555556
191	15.9833333333
192	15.9111111111
193	15.8388888889
194	15.7666666667
195	15.6944444444
196	15.6222222222
197	15.55
198	15.4777777778
